"0",""
"0","#Defining FIPS Codes to be considered for analysis- Shoreline Counties"
"0",""
"0","county= c('Baldwin','Mobile', 'Aleutians East Borough','Aleutians West Census Area',"
"0","                                'Anchorage Municipality', 'Bethel Census Area', 'Bristol Bay Borough', 'Dillingham Census Area',"
"0","                                'Haine Borough', 'Hoonah-Angoon Census Area', 'Juneau City and Borough', 'Kenia Peninsula Borough',"
"0","                                'Ketchikan Gateway Borough', 'Kodiak Island Borough', 'Lake and Peninsula Borough', 'Matannuska-Susitna Borough',"
"0","                                'Nome Census Area', 'North Slope Borough', 'Northwest Artic Borough', 'Petersburg Census Area',"
"0","                                'Prince of Wales-Hyder Census Area', 'Sitka City and Borough', 'Skagway Municipality', 'Valdez-Cordova Census Area',"
"0","                                'Wade Hampton Census Area', 'Wrangell City and Borough', 'Yakutat City and Borough', 'Alameda', 'Contra Costa', 'Del Norte', "
"0","                                'Humboldt', 'Los Angeles', 'Marin', 'Mendocino', 'Monterey', 'Napa', 'Orange', 'San Diego', 'San Francisco', 'San Luis Obispo',"
"0","                                'San Mateo', 'Santa Barbara', 'Santa Clara', 'Santa Cruz', 'Solano', 'Sonoma', 'Ventura', 'Fairfield', 'Middlesex', 'New Haven', "
"0","                                'New London', 'Kent', 'New Castle', 'Sussex', 'District of Columbia', 'Bay', 'Brevard', 'Broward', 'Charlotte', 'Citrus', 'Clay',"
"0","                                'Collier', 'Dixie', 'Duval', 'Escambia', 'Flagler', 'Franklin', 'Gulf', 'Hernando', 'Hillsborough', 'Indian River', 'Jefferson', "
"0","                                'Lee', 'Levy', 'Liberty', 'Manatee', 'Martin', 'Miami-Dade', 'Monroe', 'Nassau', 'Okaloosa', 'Palm Beach', 'Pasco', 'Pinellas', "
"0","                                'Putnam', 'St. Johns', 'St. Lucie', 'Santa Rosa', 'Sarasota', 'Taylor', 'Volusia', 'Wakulla', 'Walton', 'Brantley', 'Bryan', "
"0","                                'Camden', 'Charlton', 'Chatham', 'Glynn', 'Liberty', 'McIntosh', 'Wayne', 'Hawaii', 'Honolulu', 'Kalawao', 'Kauai', 'Maui',"
"0","                                'Cook', 'Lake', 'Lake', 'LaPorte', 'Porter', 'Ascension Parish', 'Assumption Parish', 'Calcasieu', 'Cameron', 'Iberia', 'Jefferson',"
"0","                                'Jefferson Davis Parish', 'Lafourche Parish', 'Livingston Parish', 'Orleans Parish', 'Plaquemines Parish', 'St. Bernard Parish',"
"0","                                'St. Charles Parish', 'St. James Parish', 'St. John the Baptist Parish', 'St. Martin Parish', 'St. Mary Parish', 'St. Tammany Parish',"
"0","                                'Tangipahoa Parish', 'Terrebonne Parish', 'Vermilion Parish', 'Cumberland Parish', 'Hancock', 'Knox', 'Lincoln', 'Sagadahoc', 'Waldo',"
"0","                                'Washington', 'York', 'Anne Arundel', 'Baltimore', 'Calvert', 'Caroline', 'Cecil', 'Charles', 'Dorchester', 'Harford', 'Howard', 'Kent',"
"0","                                'Prince Georges', 'Queen Annes', 'St. Marys', 'Somerset', 'Talbot', 'Wicomico', 'Worcester', 'Baltimore City', 'Barnstable', 'Bristol',"
"0","                                'Dukes', 'Essex', 'Middlesex', 'Nantucket', 'Norfolk', 'Plymouth', 'Suffolk', 'Alcona', 'Alger', 'Allegan', 'Alpena', 'Antrim', 'Arenac',"
"0","                                'Baraga', 'Bay', 'Benzie', 'Berrien', 'Charlevoix', 'Cheboygan', 'Chippewa', 'Delta', 'Emmet', 'Gogebic', 'Grand Traverse', 'Houghton',"
"0","                                'Huron', 'Iosco', 'Keweenaw', 'Leelanau', 'Luce', 'Mackinac', 'Macomb', 'Manistee', 'Marquette', 'Mason', 'Menominee', 'Monroe', 'Muskegon', "
"0","                                'Oceana', 'Ontonagon', 'Ottawa', 'Presque Isle', 'St. Clair', 'Sanilac', 'Schoolcraft', 'Tuscola', 'Van Buren', 'Wayne', 'Cook', 'Lake',"
"0","                                'St. Louis', 'Hancock', 'Harrison', 'Jackson', 'Rockingham', 'Strafford', 'Atlantic', 'Bergen', 'Burlington', 'Camden', 'Cape May', 'Cumberland',"
"0","                                'Essex', 'Gloucester', 'Hudson', 'Middlesex', 'Monmouth', 'Ocean', 'Salem', 'Somerset', 'Union', 'Bronx', 'Cayuga', 'Chautauqua', 'Dutchess',"
"0","                                'Erie', 'Jefferson', 'Kings', 'Monroe', 'Nassau', 'New York', 'Niagara',""Orange"",'Orleans', 'Oswego', 'Putnam', 'Queens', 'Richmond', 'Rockland', "
"0","                                'Suffolk', 'Ulster','Wayne', 'Westchester', 'Beaufort', 'Bertie', 'Brunswick', 'Camden', 'Carteret', 'Chowan', 'Craven', 'Currituck', 'Dare', 'Gates',"
"0","                                'Hertford', 'Hyde', 'Jones', 'New Hanover', 'Onslow', 'Pamlico', 'Pasquotank', 'Pender', 'Perquimans', 'Pitt', 'Tyrrell', 'Washington', 'Ashtabula',"
"0","                                'Cuyahoga', 'Erie', 'Lake', 'Lorain', 'Lucas', 'Ottawa', 'Sandusky', 'Clatsop', 'Coos', 'Curry', 'Douglas', 'Lane', 'Lincoln', 'Tillamook', 'Delaware',"
"0","                                'Erie', 'Philadelphia', 'Bristol', 'Kent', 'Newport', 'Providence', 'Washington', 'Beaufort', 'Berkeley', 'Charleston', 'Colleton', 'Dorchester', 'Georgetown',"
"0","                                'Hampton', 'Horry', 'Jasper', 'Aransas', 'Brazoria', 'Calhoun', 'Cameron', 'Chambers', 'Galveston', 'Harris', 'Jackson', 'Jefferson', 'Kenedy', 'Kleberg',"
"0","                                'Matagorda', 'Nueces', 'Orange', 'Refugio', 'San Patricio', 'Victoria', 'Willacy', 'Accomack', 'Arlington', 'Caroline', 'Charles City', 'Chesterfield', "
"0","                                'Essex', 'Fairfax', 'Gloucester', 'Hanover', 'Henrico', 'Isle of Wight', 'James City', 'King and Queen', 'King George', 'King William', 'Lancaster',"
"0","                                'Mathews', 'Middlesex', 'New Kent', 'Northampton', 'Northumberland', 'Prince George', 'Prince William', 'Richmond', 'Spotsylvania', 'Stafford', 'Surry', "
"0","                                'Westmoreland', 'York', 'Alexandria City', 'Chesapeake City', 'Hampton City', 'Hopewell City', 'Newport News City', 'Norfolk City', 'Poquoson City',"
"0","                                'Portsmouth City', 'Suffolk City', 'Virginia Beach City', 'Williamsburg City', 'Clallam', 'Grays Harbor', 'Island', 'Jefferson', 'King', 'Kitsap', 'Mason', "
"0","                                'Pacific', 'Pierce', 'San Juan', 'Skagit', 'Snohomish', 'Thurston', 'Wahkiakum', 'Whatcom', 'Ashland', 'Bayfield', 'Brown', 'Door', 'Douglas', 'Iron', "
"0","                                'Kenosha', 'Kewaunee', 'Manitowoc', 'Marinette', 'Milwaukee', 'Oconto', 'Ozaukee', 'Racine', 'Sheboygan', 'Eastern District', 'Manua District', 'Western District',"
"0","                                'Guam', 'Northern Islands Municipality', 'Rota Municipality', 'Saipan Municipality', 'Tinian Municipality', 'Aguada Municipio', 'Aguadilla Municipio', 'A?asco Municipio',"
"0","                                'Arecibo Municipio', 'Arroyo Municipio', 'Barceloneta Municipio', 'Bayam?n Municipio', 'Cabo Rojo Municipio', 'Camuy Municipio', 'Carolina Municipio', 'Cata?o Municipio',"
"0","                                'Ceiba Municipio', 'Culebra Municipio', 'Dorado Municipio', 'Fajardo Municipio', 'Guanica Municipio', 'Guayama Municipio', 'Guayanilla Municipio', 'Guaynabo Municipio', "
"0","                                'Hatillo Municipio', 'Humacao Municipio', 'Isabela Municipio', 'Juana Diaz Municipio', 'Lajas Municipio', 'Loiza Municipio', 'Luquillo Municipio', 'Manati Municipio', "
"0","                                'Maunabo Municipio', 'Mayaguez Municipio', 'Naguabo Municipio', 'Patillas Municipio', 'Pe?uelas Municipio', 'Ponce Municipio', 'Quebradillas Municipio', 'Rincon  "
"0","                                Municipio','Rio Grande Municipio', 'Salinas Municipio', 'San Juan Municipio', 'Santa Isabel Municipio', 'Toa Baja Municipio', 'Vega Alta Municipio', 'Vega Baja                               "
"0","                                Municipio','Vieques Municipio', 'Yabucoa Municipio', 'Yauco Municipio', 'St. Croix Island', 'St. John Island', 'St. Thomas Island') "
"0",""
"0","# FIPS Numerical Codes for 452 Counties"
"0",""
"0","fips <- c( '01003','01097','02013','02016','02020','02050','02060','02070','02100','02105','02110','02122','02130',"
"0","           '02150','02164','02170','02180','02185','02188','02195','02198','02220','02230','02261','02270' ,'02275',"
"0","           '02282','06001','06013','06015','06023','06037','06041','06045','06053','06055','06059','06073', '06075', "
"0","           '06079','06081','06083','06085','06087','06095','06097','06111','09001','09007','09009', '09011', '10001',"
"0","           '10003', '10005', '11001', '12005', '12009', '12011', '12015', '12017', '12019', '12021', '12029', '12031',"
"0","           '12033', '12035', '12037', '12045', '12053', '12057', '12061', '12065', '12071', '12075', '12077', '12081',"
"0","           '12085', '12086', '12087', '12089', '12091', '12099', '12101', '12103', '12107', '12109', '12111', '12113', "
"0","           '12115', '12123', '12127', '12129', '12131', '13025', '13029', '13039', '13049', '13051', '13127', '13179', "
"0","           '13191', '13305', '15001', '15003', '15005', '15007', '15009', '17031', '17097', '18089', '18091', '18127',"
"0","           '22005', '22007', '22019', '22023', '22045', '22051', '22053', '22057', '22063', '22071', '22075', '22087',"
"0","           '22089', '22093', '22095', '22099', '22101', '22103', '22105', '22109', '22113', '23005', '23009', '23013', "
"0","           '23015', '23023', '23027', '23029', '23031', '24003', '24005', '24009', '24011', '24015', '24017', '24019', "
"0","           '24025', '24027', '24029', '24033', '24035', '24037', '24039', '24041', '24045', '24047', '24510', '25001', "
"0","           '25005', '25007', '25009', '25017', '25019', '25021', '25023', '25025', '26001', '26003', '26005', '26007', "
"0","           '26009', '26011', '26013', '26017', '26019', '26021', '26029', '26031', '26033', '26041', '26047', '26053',"
"0","           '26055', '26061', '26063', '26069', '26083', '26089', '26095', '26097', '26099', '26101', '26103', '26105',"
"0","           '26109', '26115', '26121', '26127', '26131', '26139', '26141', '26147', '26151', '26153', '26157', '26159',"
"0","           '26163', '27031', '27075', '27137', '28045', '28047', '28059', '33015', '33017', '34001', '34003', '34005',"
"0","           '34007', '34009', '34011', '34013', '34015', '34017', '34023', '34025', '34029', '34033', '34035', '34039', "
"0","           '36005', '36011', '36013', '36027', '36029', '36045', '36047', '36055', '36059', '36061', '36063', '36071', "
"0","           '36073', '36075', '36079', '36081', '36085', '36087', '36103', '36111', '36117', '36119', '37013', '37015', "
"0","           '37019', '37029', '37031', '37041', '37049', '37053', '37055', '37073', '37091', '37095', '37103', '37129', "
"0","           '37133', '37137', '37139', '37141', '37143', '37147', '37177', '37187', '39007', '39035', '39043', '39085',"
"0","           '39093', '39095', '39123', '39143', '41007', '41011', '41015', '41019', '41039', '41041', '41057', '42045', "
"0","           '42049', '42101', '44001', '44003', '44005', '44007', '44009', '45013', '45015', '45019', '45029', '45035',"
"0","           '45043', '45049', '45051', '45053', '48007', '48039', '48057', '48061', '48071', '48167', '48201', '48239',"
"0","           '48245', '48261', '48273', '48321', '48355', '48361', '48391', '48409', '48469', '48489', '51001', '51013', "
"0","           '51033', '51036', '51041', '51057', '51059', '51073', '51085', '51087', '51093', '51095', '51097', '51099',"
"0","           '51101', '51103', '51115', '51119', '51127', '51131', '51133', '51149', '51153', '51159', '51177', '51179',"
"0","           '51181', '51193', '51199', '51510', '51550', '51650', '51670', '51700', '51710', '51735', '51740', '51800',"
"0","           '51810', '51830', '53009', '53027', '53029', '53031', '53033', '53035', '53045', '53049', '53053', '53055', "
"0","           '53057', '53061', '53067', '53069', '53073', '55003', '55007', '55009', '55029', '55031', '55051', '55059',"
"0","           '55061', '55071', '55075', '55079', '55083', '55089', '55101', '55117', '60010', '60020', '60050', '66010',"
"0","           '69085', '69100', '69110', '69120', '72003', '72005', '72011', '72013', '72015', '72017', '72021', '72023',"
"0","           '72027', '72031', '72033', '72037', '72049', '72051', '72053', '72055', '72057', '72059', '72061', '72065',"
"0","           '72069', '72071', '72075', '72079', '72087', '72089', '72091', '72095', '72097', '72103', '72109', '72111',"
"0","           '72113', '72115', '72117', '72119', '72123', '72127', '72133', '72137', '72143', '72145', '72147', '72151',"
"0","           '72153', '78010', '78020', '78030') # Using County Shoreline FIPS code"
"0",""
"0","#Check number of counties"
"0","nchar(fips)"
"1","  [1]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1","
"
"1"," [34]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1","
"
"1"," [67]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1","
"
"1","[100]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1","
"
"1","[133]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1","
"
"1","[166]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1","
"
"1","[199]"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
