area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2014,70,Total Covered,"Total, all industries",5401,65024,2153975449,33126
01003,2014,71,Federal Government,"Total, all industries",33,325,18155661,55849
01003,2014,71,State Government,"Total, all industries",36,1114,40788852,36609
01003,2014,71,Local Government,"Total, all industries",87,7808,306150696,39209
01003,2014,71,Private,"Total, all industries",5246,55777,1788880240,32072
01097,2014,70,Total Covered,"Total, all industries",9543,165758,7217413021,43542
01097,2014,71,Federal Government,"Total, all industries",69,2573,189844261,73795
01097,2014,71,State Government,"Total, all industries",61,6666,366742679,55019
01097,2014,71,Local Government,"Total, all industries",205,15648,565579897,36144
01097,2014,71,Private,"Total, all industries",9208,140872,6095246184,43268
02013,2014,70,Total Covered,"Total, all industries",105,2056,73777100,35887
02013,2014,71,Federal Government,"Total, all industries",8,22,1454360,66359
02013,2014,71,State Government,"Total, all industries",15,25,1024239,40970
02013,2014,71,Local Government,"Total, all industries",19,241,8576144,35635
02013,2014,71,Private,"Total, all industries",63,1768,62722357,35471
02016,2014,70,Total Covered,"Total, all industries",166,4069,198045405,48667
02016,2014,71,Federal Government,"Total, all industries",5,14,920203,67332
02016,2014,71,State Government,"Total, all industries",17,36,2824443,78457
02016,2014,71,Local Government,"Total, all industries",15,428,21444807,50075
02016,2014,71,Private,"Total, all industries",129,3592,172855952,48129
02020,2014,70,Total Covered,"Total, all industries",8328,152814,8502677193,55641
02020,2014,71,Federal Government,"Total, all industries",114,8437,670519141,79474
02020,2014,71,State Government,"Total, all industries",65,0,0,0
02020,2014,71,Local Government,"Total, all industries",12,0,0,0
02020,2014,71,Private,"Total, all industries",8138,125117,6733023867,53814
02050,2014,70,Total Covered,"Total, all industries",377,6785,266491178,39275
02050,2014,71,Federal Government,"Total, all industries",25,69,3550049,51512
02050,2014,71,State Government,"Total, all industries",45,339,25720946,75929
02050,2014,71,Local Government,"Total, all industries",86,2436,80620846,33091
02050,2014,71,Private,"Total, all industries",221,3941,156599337,39733
02060,2014,70,Total Covered,"Total, all industries",97,1402,60593036,43229
02060,2014,71,Federal Government,"Total, all industries",7,53,3913414,74305
02060,2014,71,State Government,"Total, all industries",9,29,2056282,70300
02060,2014,71,Local Government,"Total, all industries",7,156,6944506,44469
02060,2014,71,Private,"Total, all industries",74,1164,47678834,40976
02070,2014,70,Total Covered,"Total, all industries",160,2620,108894369,41557
02070,2014,71,Federal Government,"Total, all industries",13,47,2842896,60273
02070,2014,71,State Government,"Total, all industries",23,101,6074496,59946
02070,2014,71,Local Government,"Total, all industries",27,571,19876233,34835
02070,2014,71,Private,"Total, all industries",97,1901,80100744,42131
02100,2014,70,Total Covered,"Total, all industries",154,967,33773266,34935
02100,2014,71,Federal Government,"Total, all industries",2,9,890013,101716
02100,2014,71,State Government,"Total, all industries",12,43,1889979,44296
02100,2014,71,Local Government,"Total, all industries",4,143,5073814,35543
02100,2014,71,Private,"Total, all industries",137,773,25919460,33549
02105,2014,70,Total Covered,"Total, all industries",138,752,24889547,33109
02105,2014,71,Federal Government,"Total, all industries",9,98,5532095,56691
02105,2014,71,State Government,"Total, all industries",16,11,452047,42379
02105,2014,71,Local Government,"Total, all industries",20,256,8129398,31766
02105,2014,71,Private,"Total, all industries",93,388,10776007,27803
02110,2014,70,Total Covered,"Total, all industries",1115,17479,873634958,49982
02110,2014,71,Federal Government,"Total, all industries",25,708,64949774,91791
02110,2014,71,State Government,"Total, all industries",33,4007,229683582,57321
02110,2014,71,Local Government,"Total, all industries",7,1913,110164407,57590
02110,2014,71,Private,"Total, all industries",1049,10852,468837195,43205
02122,2014,70,Total Covered,"Total, all industries",1958,20344,964496623,47408
02122,2014,71,Federal Government,"Total, all industries",30,348,26706779,76689
02122,2014,71,State Government,"Total, all industries",79,1211,65471205,54045
02122,2014,71,Local Government,"Total, all industries",38,3158,160006195,50674
02122,2014,71,Private,"Total, all industries",1812,15627,712312444,45582
02130,2014,70,Total Covered,"Total, all industries",619,7254,321454126,44317
02130,2014,71,Federal Government,"Total, all industries",14,234,17839864,76266
02130,2014,71,State Government,"Total, all industries",18,678,37180857,54873
02130,2014,71,Local Government,"Total, all industries",7,1091,54449668,49900
02130,2014,71,Private,"Total, all industries",580,5251,211983737,40371
02150,2014,70,Total Covered,"Total, all industries",494,6320,279769024,44264
02150,2014,71,Federal Government,"Total, all industries",16,299,16938089,56602
02150,2014,71,State Government,"Total, all industries",25,276,15112733,54856
02150,2014,71,Local Government,"Total, all industries",21,791,33223328,42015
02150,2014,71,Private,"Total, all industries",433,4955,214494874,43289
02164,2014,70,Total Covered,"Total, all industries",133,768,29165045,37967
02164,2014,71,Federal Government,"Total, all industries",11,38,1542388,40678
02164,2014,71,State Government,"Total, all industries",10,9,625101,70766
02164,2014,71,Local Government,"Total, all industries",45,359,10472685,29145
02164,2014,71,Private,"Total, all industries",67,362,16524871,45638
02170,2014,70,Total Covered,"Total, all industries",2001,21996,895847357,40728
02170,2014,71,Federal Government,"Total, all industries",19,204,17200620,84386
02170,2014,71,State Government,"Total, all industries",56,1485,76172521,51309
02170,2014,71,Local Government,"Total, all industries",7,3271,147710772,45154
02170,2014,71,Private,"Total, all industries",1919,17036,654763444,38434
02180,2014,70,Total Covered,"Total, all industries",329,3820,176216303,46132
02180,2014,71,Federal Government,"Total, all industries",22,47,2776121,58650
02180,2014,71,State Government,"Total, all industries",37,241,17317002,72004
02180,2014,71,Local Government,"Total, all industries",65,1349,51345287,38055
02180,2014,71,Private,"Total, all industries",205,2183,104777893,48003
02185,2014,70,Total Covered,"Total, all industries",233,15579,1582314180,101565
02185,2014,71,Federal Government,"Total, all industries",9,20,1154436,58207
02185,2014,71,State Government,"Total, all industries",24,63,4295465,67734
02185,2014,71,Local Government,"Total, all industries",31,1810,109741917,60625
02185,2014,71,Private,"Total, all industries",169,13686,1467122362,107200
02188,2014,70,Total Covered,"Total, all industries",182,2837,181556547,63988
02188,2014,71,Federal Government,"Total, all industries",14,46,2346048,51001
02188,2014,71,State Government,"Total, all industries",21,72,5721718,79931
02188,2014,71,Local Government,"Total, all industries",48,980,37021877,37781
02188,2014,71,Private,"Total, all industries",99,1740,136466904,78437
02195,2014,70,Total Covered,"Total, all industries",170,1357,54910875,40477
02195,2014,71,Federal Government,"Total, all industries",6,98,7387627,75706
02195,2014,71,State Government,"Total, all industries",11,43,2132919,50088
02195,2014,71,Local Government,"Total, all industries",5,331,14376695,43467
02195,2014,71,Private,"Total, all industries",148,886,31013634,35017
02198,2014,70,Total Covered,"Total, all industries",241,2088,79625020,38133
02198,2014,71,Federal Government,"Total, all industries",12,85,5672193,66732
02198,2014,71,State Government,"Total, all industries",24,34,1863359,55485
02198,2014,71,Local Government,"Total, all industries",39,882,33854688,38391
02198,2014,71,Private,"Total, all industries",167,1088,38234780,35153
02220,2014,70,Total Covered,"Total, all industries",390,4427,196739404,44441
02220,2014,71,Federal Government,"Total, all industries",10,125,9237249,73800
02220,2014,71,State Government,"Total, all industries",19,341,16047416,47025
02220,2014,71,Local Government,"Total, all industries",4,675,36037941,53363
