area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2012,70,Total Covered,"Total, all industries",5172,60440,1926968200,31882
01003,2012,71,Federal Government,"Total, all industries",34,326,17537430,53865
01003,2012,71,State Government,"Total, all industries",34,1078,38859541,36048
01003,2012,71,Local Government,"Total, all industries",96,7122,270164559,37935
01003,2012,71,Private,"Total, all industries",5009,51915,1600406670,30827
01097,2012,70,Total Covered,"Total, all industries",9673,163667,6943628657,42425
01097,2012,71,Federal Government,"Total, all industries",71,2634,190600018,72359
01097,2012,71,State Government,"Total, all industries",60,7316,386375381,52815
01097,2012,71,Local Government,"Total, all industries",205,15478,553766158,35777
01097,2012,71,Private,"Total, all industries",9337,138239,5812887100,42050
02013,2012,70,Total Covered,"Total, all industries",105,1920,64777292,33737
02013,2012,71,Federal Government,"Total, all industries",8,21,1227841,58702
02013,2012,71,State Government,"Total, all industries",14,20,873188,44588
02013,2012,71,Local Government,"Total, all industries",21,232,8391182,36195
02013,2012,71,Private,"Total, all industries",62,1648,54285081,32945
02016,2012,70,Total Covered,"Total, all industries",157,3770,169080202,44850
02016,2012,71,Federal Government,"Total, all industries",6,15,978044,64134
02016,2012,71,State Government,"Total, all industries",16,41,2916806,70568
02016,2012,71,Local Government,"Total, all industries",14,424,20776484,48963
02016,2012,71,Private,"Total, all industries",121,3289,144408868,43907
02020,2012,70,Total Covered,"Total, all industries",8340,153363,8123453033,52969
02020,2012,71,Federal Government,"Total, all industries",124,9117,700369876,76824
02020,2012,71,State Government,"Total, all industries",60,0,0,0
02020,2012,71,Local Government,"Total, all industries",13,0,0,0
02020,2012,71,Private,"Total, all industries",8144,124063,6350610264,51189
02050,2012,70,Total Covered,"Total, all industries",383,6744,259253131,38443
02050,2012,71,Federal Government,"Total, all industries",29,86,4480976,52155
02050,2012,71,State Government,"Total, all industries",41,340,23732570,69733
02050,2012,71,Local Government,"Total, all industries",84,2570,82608716,32145
02050,2012,71,Private,"Total, all industries",228,3748,148430869,39605
02060,2012,70,Total Covered,"Total, all industries",89,1303,54367747,41738
02060,2012,71,Federal Government,"Total, all industries",7,59,3998193,67766
02060,2012,71,State Government,"Total, all industries",9,27,1776683,65399
02060,2012,71,Local Government,"Total, all industries",7,167,7330147,43827
02060,2012,71,Private,"Total, all industries",66,1049,41262724,39329
02070,2012,70,Total Covered,"Total, all industries",161,2625,98402368,37489
02070,2012,71,Federal Government,"Total, all industries",16,52,2959904,56830
02070,2012,71,State Government,"Total, all industries",24,108,6347421,58863
02070,2012,71,Local Government,"Total, all industries",26,548,18058689,32969
02070,2012,71,Private,"Total, all industries",97,1917,71036354,37053
02100,2012,70,Total Covered,"Total, all industries",139,953,32395663,33999
02100,2012,71,Federal Government,"Total, all industries",2,10,1039917,101455
02100,2012,71,State Government,"Total, all industries",11,42,1789212,42685
