area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2008,70,Total Covered,"Total, all industries",5529,62612,1927158897,30780
01003,2008,71,Federal Government,"Total, all industries",37,313,15629435,49881
01003,2008,71,State Government,"Total, all industries",32,1053,38706674,36761
01003,2008,71,Local Government,"Total, all industries",98,7580,279728912,36902
01003,2008,71,Private,"Total, all industries",5363,53665,1593093876,29686
01097,2008,70,Total Covered,"Total, all industries",10120,175339,6694533750,38180
01097,2008,71,Federal Government,"Total, all industries",67,2536,169268905,66746
01097,2008,71,State Government,"Total, all industries",61,8508,403731380,47451
01097,2008,71,Local Government,"Total, all industries",205,16315,566093872,34698
01097,2008,71,Private,"Total, all industries",9787,147980,5555439593,37542
02013,2008,70,Total Covered,"Total, all industries",104,1929,60761071,31495
02013,2008,71,Federal Government,"Total, all industries",9,23,1308254,56881
02013,2008,71,State Government,"Total, all industries",9,18,678006,38743
02013,2008,71,Local Government,"Total, all industries",21,229,7802425,34047
02013,2008,71,Private,"Total, all industries",65,1660,50972386,30714
02016,2008,70,Total Covered,"Total, all industries",167,3657,146905419,40170
02016,2008,71,Federal Government,"Total, all industries",7,17,989542,57365
02016,2008,71,State Government,"Total, all industries",14,40,2206920,55520
02016,2008,71,Local Government,"Total, all industries",13,414,17514530,42272
02016,2008,71,Private,"Total, all industries",133,3186,126194427,39612
02020,2008,70,Total Covered,"Total, all industries",8244,147933,7156795467,48379
02020,2008,71,Federal Government,"Total, all industries",107,9448,643033354,68064
02020,2008,71,State Government,"Total, all industries",49,0,0,0
02020,2008,71,Local Government,"Total, all industries",15,0,0,0
02020,2008,71,Private,"Total, all industries",8074,118855,5579879670,46947
02050,2008,70,Total Covered,"Total, all industries",366,6521,220053037,33744
02050,2008,71,Federal Government,"Total, all industries",33,98,4906710,49856
02050,2008,71,State Government,"Total, all industries",31,314,18616587,59210
02050,2008,71,Local Government,"Total, all industries",89,2604,72440269,27814
02050,2008,71,Private,"Total, all industries",213,3504,124089471,35414
02060,2008,70,Total Covered,"Total, all industries",91,1269,52731083,41570
02060,2008,71,Federal Government,"Total, all industries",9,57,3777178,66073
02060,2008,71,State Government,"Total, all industries",8,29,1521258,53377
02060,2008,71,Local Government,"Total, all industries",7,137,6261282,45564
02060,2008,71,Private,"Total, all industries",67,1045,41171365,39383
02070,2008,70,Total Covered,"Total, all industries",165,2497,84834558,33970
02070,2008,71,Federal Government,"Total, all industries",16,55,2748137,50194
02070,2008,71,State Government,"Total, all industries",22,100,5117056,51256
02070,2008,71,Local Government,"Total, all industries",25,575,16636046,28924
02070,2008,71,Private,"Total, all industries",103,1768,60333319,34133
02100,2008,70,Total Covered,"Total, all industries",140,962,29896117,31082
02100,2008,71,Federal Government,"Total, all industries",4,14,1177493,81676
02100,2008,71,State Government,"Total, all industries",10,41,1791277,43601
02100,2008,71,Local Government,"Total, all industries",4,142,4237680,29895
02100,2008,71,Private,"Total, all industries",122,765,22689667,29676
02105,2008,70,Total Covered,"Total, all industries",134,748,22518153,30098
02105,2008,71,Federal Government,"Total, all industries",11,129,6540836,50639
02105,2008,71,State Government,"Total, all industries",14,10,438014,42733
02105,2008,71,Local Government,"Total, all industries",25,239,6526162,27287
02105,2008,71,Private,"Total, all industries",84,370,9013141,24387
02110,2008,70,Total Covered,"Total, all industries",1079,17649,739320843,41889
02110,2008,71,Federal Government,"Total, all industries",37,837,66885743,79935
02110,2008,71,State Government,"Total, all industries",32,3954,191775474,48508
02110,2008,71,Local Government,"Total, all industries",7,2115,94350684,44614
02110,2008,71,Private,"Total, all industries",1003,10744,386308942,35955
02122,2008,70,Total Covered,"Total, all industries",1907,18249,719599394,39432
02122,2008,71,Federal Government,"Total, all industries",37,404,26256198,64964
02122,2008,71,State Government,"Total, all industries",68,1155,53920111,46667
02122,2008,71,Local Government,"Total, all industries",44,3399,149250455,43917
02122,2008,71,Private,"Total, all industries",1759,13291,490172630,36880
02130,2008,70,Total Covered,"Total, all industries",586,7173,276599514,38559
02130,2008,71,Federal Government,"Total, all industries",16,285,18807112,66086
02130,2008,71,State Government,"Total, all industries",16,677,32435781,47941
02130,2008,71,Local Government,"Total, all industries",10,1059,47312498,44666
02130,2008,71,Private,"Total, all industries",546,5153,178044123,34552
02150,2008,70,Total Covered,"Total, all industries",453,5688,214330064,37680
02150,2008,71,Federal Government,"Total, all industries",21,344,17692786,51395
02150,2008,71,State Government,"Total, all industries",21,262,12918096,49227
02150,2008,71,Local Government,"Total, all industries",19,817,29134705,35661
02150,2008,71,Private,"Total, all industries",391,4265,154584477,36249
02164,2008,70,Total Covered,"Total, all industries",125,751,28458153,37911
02164,2008,71,Federal Government,"Total, all industries",13,42,1678601,39809
02164,2008,71,State Government,"Total, all industries",8,9,500075,57151
02164,2008,71,Local Government,"Total, all industries",41,347,9317952,26821
02164,2008,71,Private,"Total, all industries",64,352,16961525,48141
02170,2008,70,Total Covered,"Total, all industries",1812,18429,651367625,35345
02170,2008,71,Federal Government,"Total, all industries",21,207,15493124,74876
02170,2008,71,State Government,"Total, all industries",44,1021,44205944,43311
02170,2008,71,Local Government,"Total, all industries",9,2547,108835210,42728
02170,2008,71,Private,"Total, all industries",1738,14654,482833347,32949
02180,2008,70,Total Covered,"Total, all industries",295,3717,140619295,37828
02180,2008,71,Federal Government,"Total, all industries",27,65,3477725,53918
02180,2008,71,State Government,"Total, all industries",32,233,13327281,57301
02180,2008,71,Local Government,"Total, all industries",65,1331,41178625,30938
02180,2008,71,Private,"Total, all industries",172,2089,82635664,39553
02185,2008,70,Total Covered,"Total, all industries",200,13174,1097271766,83289
02185,2008,71,Federal Government,"Total, all industries",14,24,1394136,58089
02185,2008,71,State Government,"Total, all industries",19,63,3994465,63071
02185,2008,71,Local Government,"Total, all industries",30,1670,81911308,49036
02185,2008,71,Private,"Total, all industries",137,11417,1009971857,88466
02188,2008,70,Total Covered,"Total, all industries",156,2838,137043223,48291
02188,2008,71,Federal Government,"Total, all industries",18,47,2404746,50715
02188,2008,71,State Government,"Total, all industries",17,65,3687067,56363
02188,2008,71,Local Government,"Total, all industries",43,1005,30011987,29863
02188,2008,71,Private,"Total, all industries",79,1720,100939423,58686
02195,2008,70,Total Covered,"Total, all industries",100,805,25814039,32077
02195,2008,71,Federal Government,"Total, all industries",4,10,604629,62548
02195,2008,71,State Government,"Total, all industries",8,27,1211733,45298
02195,2008,71,Local Government,"Total, all industries",5,198,7040046,35631
02195,2008,71,Private,"Total, all industries",84,571,16957631,29711
02198,2008,70,Total Covered,"Total, all industries",106,919,31161177,33914
02198,2008,71,Federal Government,"Total, all industries",6,49,2924284,59679
02198,2008,71,State Government,"Total, all industries",8,15,693975,47587
02198,2008,71,Local Government,"Total, all industries",13,345,12246957,35541
02198,2008,71,Private,"Total, all industries",80,511,15295961,29953
02220,2008,70,Total Covered,"Total, all industries",384,4183,150857805,36062
02220,2008,71,Federal Government,"Total, all industries",12,167,10741586,64193
02220,2008,71,State Government,"Total, all industries",18,342,13496177,39434
02220,2008,71,Local Government,"Total, all industries",4,632,26802189,42420
02220,2008,71,Private,"Total, all industries",351,3042,99817853,32815
02230,2008,70,Total Covered,"Total, all industries",116,742,27461841,37015
02230,2008,71,Federal Government,"Total, all industries",3,53,2911602,55196
02230,2008,71,State Government,"Total, all industries",5,0,0,0
02230,2008,71,Local Government,"Total, all industries",2,0,0,0
02230,2008,71,Private,"Total, all industries",106,581,20329407,34985
02261,2008,70,Total Covered,"Total, all industries",537,4664,218132123,46768
02261,2008,71,Federal Government,"Total, all industries",20,143,8001065,55919
02261,2008,71,State Government,"Total, all industries",49,297,14077817,47387
02261,2008,71,Local Government,"Total, all industries",30,787,29789009,37859
02261,2008,71,Private,"Total, all industries",440,3437,166264232,48372
02270,2008,70,Total Covered,"Total, all industries",144,2214,49585614,22394
02270,2008,71,Federal Government,"Total, all industries",14,28,874795,31243
02270,2008,71,State Government,"Total, all industries",21,29,1350707,47255
02270,2008,71,Local Government,"Total, all industries",46,1505,30279575,20120
02270,2008,71,Private,"Total, all industries",64,653,17080537,26167
02275,2008,70,Total Covered,"Total, all industries",47,453,15558773,34340
02275,2008,71,Federal Government,"Total, all industries",4,80,4886695,61211
02275,2008,71,State Government,"Total, all industries",4,0,0,0
02275,2008,71,Local Government,"Total, all industries",2,0,0,0
02275,2008,71,Private,"Total, all industries",38,256,6469394,25312
02282,2008,70,Total Covered,"Total, all industries",47,336,10874691,32349
02282,2008,71,Federal Government,"Total, all industries",7,28,1701038,61115
02282,2008,71,State Government,"Total, all industries",4,0,0,0
02282,2008,71,Local Government,"Total, all industries",3,0,0,0
02282,2008,71,Private,"Total, all industries",34,200,5789946,28962
06001,2008,70,Total Covered,"Total, all industries",52783,683099,40074339756,58666
06001,2008,71,Federal Government,"Total, all industries",111,10117,716859531,70859
06001,2008,71,State Government,"Total, all industries",271,25621,1568443740,61217
06001,2008,71,Local Government,"Total, all industries",474,68089,4394443537,64540
06001,2008,71,Private,"Total, all industries",51926,579272,33394592948,57649
06013,2008,70,Total Covered,"Total, all industries",29450,339547,19118464248,56306
06013,2008,71,Federal Government,"Total, all industries",63,5567,340095621,61093
06013,2008,71,State Government,"Total, all industries",16,514,26365156,51261
06013,2008,71,Local Government,"Total, all industries",409,42537,2344384822,55114
06013,2008,71,Private,"Total, all industries",28962,290929,16407618649,56397
06015,2008,70,Total Covered,"Total, all industries",872,8592,286787775,33379
06015,2008,71,Federal Government,"Total, all industries",11,160,7989022,50010
06015,2008,71,State Government,"Total, all industries",35,1759,86203642,49005
06015,2008,71,Local Government,"Total, all industries",50,1855,66270126,35717
06015,2008,71,Private,"Total, all industries",776,4818,126324985,26222
06023,2008,70,Total Covered,"Total, all industries",5677,49265,1629238349,33071
06023,2008,71,Federal Government,"Total, all industries",68,780,41285482,52919
06023,2008,71,State Government,"Total, all industries",222,2592,141304003,54517
06023,2008,71,Local Government,"Total, all industries",177,9506,329425911,34655
06023,2008,71,Private,"Total, all industries",5210,36387,1117222953,30704
06037,2008,70,Total Covered,"Total, all industries",420999,4168699,214691398107,51501
06037,2008,71,Federal Government,"Total, all industries",438,51051,3266719968,63989
06037,2008,71,State Government,"Total, all industries",1599,75134,4077529695,54270
06037,2008,71,Local Government,"Total, all industries",1943,464013,26790968001,57738
06037,2008,71,Private,"Total, all industries",417020,3578500,180556180443,50456
06041,2008,70,Total Covered,"Total, all industries",11843,109340,6134652244,56106
06041,2008,71,Federal Government,"Total, all industries",40,909,51707263,56868
06041,2008,71,State Government,"Total, all industries",49,2117,100640501,47549
06041,2008,71,Local Government,"Total, all industries",169,11127,655044608,58872
06041,2008,71,Private,"Total, all industries",11585,95187,5327259872,55966
06045,2008,70,Total Covered,"Total, all industries",4189,32074,1065987872,33236
06045,2008,71,Federal Government,"Total, all industries",37,282,14040217,49862
06045,2008,71,State Government,"Total, all industries",17,720,33003787,45860
06045,2008,71,Local Government,"Total, all industries",149,6310,257912467,40876
06045,2008,71,Private,"Total, all industries",3986,24763,761031401,30733
06053,2008,70,Total Covered,"Total, all industries",12616,172450,6938536969,40235
06053,2008,71,Federal Government,"Total, all industries",74,5125,396865062,77432
06053,2008,71,State Government,"Total, all industries",143,4486,219441887,48922
06053,2008,71,Local Government,"Total, all industries",393,21190,1167888770,55114
06053,2008,71,Private,"Total, all industries",12006,141648,5154341250,36388
06055,2008,70,Total Covered,"Total, all industries",5115,68850,3102458004,45061
06055,2008,71,Federal Government,"Total, all industries",17,376,22166950,58994
06055,2008,71,State Government,"Total, all industries",139,3368,184237504,54709
06055,2008,71,Local Government,"Total, all industries",94,6217,322359343,51855
06055,2008,71,Private,"Total, all industries",4865,58890,2573694207,43703
06059,2008,70,Total Covered,"Total, all industries",100294,1482773,76473937115,51575
06059,2008,71,Federal Government,"Total, all industries",138,11698,761174203,65068
06059,2008,71,State Government,"Total, all industries",388,22215,1298097883,58433
06059,2008,71,Local Government,"Total, all industries",835,116783,6466683650,55374
06059,2008,71,Private,"Total, all industries",98933,1332078,67947981379,51009
06073,2008,70,Total Covered,"Total, all industries",97453,1317274,64650283320,49079
06073,2008,71,Federal Government,"Total, all industries",253,41618,2799013445,67255
06073,2008,71,State Government,"Total, all industries",433,38587,1949658048,50527
06073,2008,71,Local Government,"Total, all industries",589,142142,7248572596,50995
06073,2008,71,Private,"Total, all industries",96177,1094928,52653039231,48088
06075,2008,70,Total Covered,"Total, all industries",50270,573011,43269507745,75513
06075,2008,71,Federal Government,"Total, all industries",125,14814,1148438821,77527
06075,2008,71,State Government,"Total, all industries",688,38395,2830812882,73728
06075,2008,71,Local Government,"Total, all industries",39,43469,3178994279,73132
06075,2008,71,Private,"Total, all industries",49418,476332,36111261763,75811
06079,2008,70,Total Covered,"Total, all industries",9621,104929,4001375750,38134
06079,2008,71,Federal Government,"Total, all industries",41,657,33664465,51233
06079,2008,71,State Government,"Total, all industries",296,8588,469262154,54639
06079,2008,71,Local Government,"Total, all industries",167,11154,533915154,47870
06079,2008,71,Private,"Total, all industries",9117,84530,2964533977,35071
06081,2008,70,Total Covered,"Total, all industries",23815,342361,24686175862,72106
06081,2008,71,Federal Government,"Total, all industries",59,3544,235022268,66325
06081,2008,71,State Government,"Total, all industries",16,543,24929745,45904
06081,2008,71,Local Government,"Total, all industries",307,27262,1658330631,60830
06081,2008,71,Private,"Total, all industries",23433,311013,22767893218,73206
06083,2008,70,Total Covered,"Total, all industries",14190,188434,8030534399,42617
06083,2008,71,Federal Government,"Total, all industries",62,3658,228754811,62533
06083,2008,71,State Government,"Total, all industries",27,0,0,0
06083,2008,71,Local Government,"Total, all industries",289,0,0,0
06083,2008,71,Private,"Total, all industries",13813,153972,6323047842,41066
06085,2008,70,Total Covered,"Total, all industries",59587,906502,73247228798,80802
06085,2008,71,Federal Government,"Total, all industries",94,10796,698539792,64705
06085,2008,71,State Government,"Total, all industries",267,7108,383441340,53949
06085,2008,71,Local Government,"Total, all industries",964,73099,4686843113,64116
06085,2008,71,Private,"Total, all industries",58263,815500,67478404553,82745
06087,2008,70,Total Covered,"Total, all industries",8979,97409,4039604813,41471
06087,2008,71,Federal Government,"Total, all industries",26,563,33777173,59995
06087,2008,71,State Government,"Total, all industries",17,5332,278962006,52316
06087,2008,71,Local Government,"Total, all industries",155,11815,596664606,50501
06087,2008,71,Private,"Total, all industries",8782,79699,3130201028,39275
06095,2008,70,Total Covered,"Total, all industries",9979,126324,5717944989,45264
06095,2008,71,Federal Government,"Total, all industries",36,3849,201216585,52276
06095,2008,71,State Government,"Total, all industries",168,4801,265578524,55321
06095,2008,71,Local Government,"Total, all industries",270,17083,895069608,52395
06095,2008,71,Private,"Total, all industries",9505,100591,4356080272,43305
06097,2008,70,Total Covered,"Total, all industries",18547,190574,8339002367,43757
06097,2008,71,Federal Government,"Total, all industries",62,1693,94335399,55718
06097,2008,71,State Government,"Total, all industries",173,4488,215098584,47930
06097,2008,71,Local Government,"Total, all industries",275,21068,1024385348,48623
06097,2008,71,Private,"Total, all industries",18038,163326,7005183036,42891
06111,2008,70,Total Covered,"Total, all industries",23171,314394,14616296484,46490
06111,2008,71,Federal Government,"Total, all industries",76,7279,554112938,76127
06111,2008,71,State Government,"Total, all industries",65,0,0,0
06111,2008,71,Local Government,"Total, all industries",344,0,0,0
06111,2008,71,Private,"Total, all industries",22686,271673,12201667201,44913
09001,2008,70,Total Covered,"Total, all industries",32929,419353,33555742563,80018
09001,2008,71,Federal Government,"Total, all industries",90,3345,209491038,62634
09001,2008,71,State Government,"Total, all industries",89,6632,370980679,55934
09001,2008,71,Local Government,"Total, all industries",400,37183,2015013483,54191
09001,2008,71,Private,"Total, all industries",32350,372192,30960257363,83184
09007,2008,70,Total Covered,"Total, all industries",4999,70431,3480178537,49413
09007,2008,71,Federal Government,"Total, all industries",32,376,18822570,50016
09007,2008,71,State Government,"Total, all industries",49,4434,316504497,71389
09007,2008,71,Local Government,"Total, all industries",204,6153,282188972,45862
09007,2008,71,Private,"Total, all industries",4714,59468,2862662498,48138
09009,2008,70,Total Covered,"Total, all industries",22619,364373,17577140286,48239
09009,2008,71,Federal Government,"Total, all industries",101,5799,318491846,54919
09009,2008,71,State Government,"Total, all industries",142,12668,720731476,56894
09009,2008,71,Local Government,"Total, all industries",417,31771,1581645386,49783
09009,2008,71,Private,"Total, all industries",21959,314135,14956271578,47611
09011,2008,70,Total Covered,"Total, all industries",6968,130849,6114230881,46727
09011,2008,71,Federal Government,"Total, all industries",74,2629,151701921,57703
09011,2008,71,State Government,"Total, all industries",103,4406,275917943,62627
09011,2008,71,Local Government,"Total, all industries",290,32504,1306184067,40186
09011,2008,71,Private,"Total, all industries",6502,91311,4380426950,47973
10001,2008,70,Total Covered,"Total, all industries",3688,62659,2279182962,36375
10001,2008,71,Federal Government,"Total, all industries",51,1673,96460934,57646
10001,2008,71,State Government,"Total, all industries",47,11803,531070337,44996
10001,2008,71,Local Government,"Total, all industries",59,0,0,0
10001,2008,71,Private,"Total, all industries",3531,0,0,0
10003,2008,70,Total Covered,"Total, all industries",18881,281652,15062425388,53479
10003,2008,71,Federal Government,"Total, all industries",65,3441,229268951,66629
10003,2008,71,State Government,"Total, all industries",52,15403,791699550,51399
10003,2008,71,Local Government,"Total, all industries",144,14810,744746325,50285
10003,2008,71,Private,"Total, all industries",18621,247998,13296710562,53616
10005,2008,70,Total Covered,"Total, all industries",5880,70625,2346636603,33227
10005,2008,71,Federal Government,"Total, all industries",40,546,26531709,48578
10005,2008,71,State Government,"Total, all industries",7,0,0,0
10005,2008,71,Local Government,"Total, all industries",84,0,0,0
10005,2008,71,Private,"Total, all industries",5750,62846,2034979628,32380
11001,2008,70,Total Covered,"Total, all industries",33908,685069,52420212881,76518
11001,2008,71,Federal Government,"Total, all industries",293,193677,17598436353,90865
11001,2008,71,State Government,"Total, all industries",14,34745,2272660203,65410
11001,2008,71,Local Government,"Total, all industries",27,3916,284600891,72672
11001,2008,71,Private,"Total, all industries",33574,452731,32264515434,71266
12005,2008,70,Total Covered,"Total, all industries",5359,72471,2490160993,34361
12005,2008,71,Federal Government,"Total, all industries",39,3294,202656150,61531
12005,2008,71,State Government,"Total, all industries",60,1330,47680004,35861
12005,2008,71,Local Government,"Total, all industries",24,8991,320160250,35609
12005,2008,71,Private,"Total, all industries",5236,58857,1919664589,32616
12009,2008,70,Total Covered,"Total, all industries",14993,199902,8413616803,42089
12009,2008,71,Federal Government,"Total, all industries",76,6191,441144140,71257
12009,2008,71,State Government,"Total, all industries",58,2198,83762269,38108
12009,2008,71,Local Government,"Total, all industries",33,20566,874402737,42517
12009,2008,71,Private,"Total, all industries",14827,170947,7014307657,41032
12011,2008,70,Total Covered,"Total, all industries",65548,736490,31461587551,42718
12011,2008,71,Federal Government,"Total, all industries",116,7764,503226703,64814
12011,2008,71,State Government,"Total, all industries",96,6231,253125892,40622
12011,2008,71,Local Government,"Total, all industries",101,89992,4475276292,49730
12011,2008,71,Private,"Total, all industries",65235,632502,26229958664,41470
12015,2008,70,Total Covered,"Total, all industries",4610,41752,1374772347,32927
12015,2008,71,Federal Government,"Total, all industries",8,267,13610124,51006
12015,2008,71,State Government,"Total, all industries",41,898,29367041,32691
12015,2008,71,Local Government,"Total, all industries",10,5047,231536264,45881
12015,2008,71,Private,"Total, all industries",4551,35540,1100258918,30958
12017,2008,70,Total Covered,"Total, all industries",3372,33448,1059101649,31664
12017,2008,71,Federal Government,"Total, all industries",13,213,10130036,47559
12017,2008,71,State Government,"Total, all industries",35,420,14231770,33926
12017,2008,71,Local Government,"Total, all industries",11,4407,147909783,33561
12017,2008,71,Private,"Total, all industries",3313,28408,886830060,31218
12019,2008,70,Total Covered,"Total, all industries",4375,45973,1438807483,31297
12019,2008,71,Federal Government,"Total, all industries",13,360,17451170,48453
12019,2008,71,State Government,"Total, all industries",34,480,15844869,33010
12019,2008,71,Local Government,"Total, all industries",23,6846,273925966,40013
12019,2008,71,Private,"Total, all industries",4305,38287,1131585478,29556
12021,2008,70,Total Covered,"Total, all industries",12538,124562,5004594110,40178
12021,2008,71,Federal Government,"Total, all industries",27,662,35984434,54378
12021,2008,71,State Government,"Total, all industries",41,835,29223088,35012
12021,2008,71,Local Government,"Total, all industries",27,11620,562236229,48385
12021,2008,71,Private,"Total, all industries",12444,111445,4377150359,39276
12029,2008,70,Total Covered,"Total, all industries",261,2507,70364529,28072
12029,2008,71,Federal Government,"Total, all industries",5,15,747542,49836
12029,2008,71,State Government,"Total, all industries",16,416,14716512,35405
12029,2008,71,Local Government,"Total, all industries",10,557,17373568,31196
12029,2008,71,Private,"Total, all industries",230,1519,37526907,24705
12031,2008,70,Total Covered,"Total, all industries",27371,461131,20162324287,43724
12031,2008,71,Federal Government,"Total, all industries",109,15547,933219692,60027
12031,2008,71,State Government,"Total, all industries",95,8209,340767862,41514
12031,2008,71,Local Government,"Total, all industries",90,28452,1368784657,48108
12031,2008,71,Private,"Total, all industries",27077,408923,17519552076,42843
12033,2008,70,Total Covered,"Total, all industries",8107,126069,4477015365,35512
12033,2008,71,Federal Government,"Total, all industries",56,5757,295897326,51395
12033,2008,71,State Government,"Total, all industries",84,3801,147625739,38839
12033,2008,71,Local Government,"Total, all industries",19,11623,430374581,37027
12033,2008,71,Private,"Total, all industries",7949,104887,3603117719,34352
12035,2008,70,Total Covered,"Total, all industries",2226,17911,544815343,30417
12035,2008,71,Federal Government,"Total, all industries",4,161,7879057,48837
12035,2008,71,State Government,"Total, all industries",19,188,6465877,34454
12035,2008,71,Local Government,"Total, all industries",16,3489,127033623,36413
12035,2008,71,Private,"Total, all industries",2187,14074,403436786,28666
12037,2008,70,Total Covered,"Total, all industries",410,3151,88910412,28215
12037,2008,71,Federal Government,"Total, all industries",4,15,782766,52476
12037,2008,71,State Government,"Total, all industries",19,539,17891457,33219
12037,2008,71,Local Government,"Total, all industries",11,449,14576170,32470
12037,2008,71,Private,"Total, all industries",376,2149,55660019,25903
12045,2008,70,Total Covered,"Total, all industries",432,3929,126293942,32145
12045,2008,71,Federal Government,"Total, all industries",4,18,891535,50227
12045,2008,71,State Government,"Total, all industries",18,790,26771681,33885
12045,2008,71,Local Government,"Total, all industries",9,636,20944673,32915
12045,2008,71,Private,"Total, all industries",401,2485,77686053,31266
12053,2008,70,Total Covered,"Total, all industries",3757,37503,1130083016,30133
12053,2008,71,Federal Government,"Total, all industries",13,358,17828446,49823
12053,2008,71,State Government,"Total, all industries",36,701,24869457,35460
12053,2008,71,Local Government,"Total, all industries",14,5572,215869993,38743
12053,2008,71,Private,"Total, all industries",3694,30872,871515120,28230
12057,2008,70,Total Covered,"Total, all industries",37854,612852,26535462375,43298
12057,2008,71,Federal Government,"Total, all industries",112,13843,896177040,64739
12057,2008,71,State Government,"Total, all industries",104,12186,570531903,46817
12057,2008,71,Local Government,"Total, all industries",44,49049,2092921510,42670
12057,2008,71,Private,"Total, all industries",37596,537774,22975831922,42724
12061,2008,70,Total Covered,"Total, all industries",4984,49098,1794883104,36557
12061,2008,71,Federal Government,"Total, all industries",18,420,22992640,54799
12061,2008,71,State Government,"Total, all industries",29,571,20798974,36457
12061,2008,71,Local Government,"Total, all industries",16,5006,203546576,40663
12061,2008,71,Private,"Total, all industries",4921,43102,1547544914,35904
12065,2008,70,Total Covered,"Total, all industries",343,2956,85327710,28867
12065,2008,71,Federal Government,"Total, all industries",9,42,1809748,42666
12065,2008,71,State Government,"Total, all industries",18,347,12089787,34858
12065,2008,71,Local Government,"Total, all industries",8,451,13560641,30073
12065,2008,71,Private,"Total, all industries",308,2116,57867534,27351
12071,2008,70,Total Covered,"Total, all industries",20010,208544,7896818369,37866
12071,2008,71,Federal Government,"Total, all industries",53,2470,146367862,59270
12071,2008,71,State Government,"Total, all industries",79,3830,153995357,40210
12071,2008,71,Local Government,"Total, all industries",54,28923,1392641850,48150
12071,2008,71,Private,"Total, all industries",19824,173322,6203813300,35794
12075,2008,70,Total Covered,"Total, all industries",984,8624,238256338,27627
12075,2008,71,Federal Government,"Total, all industries",12,79,3532619,45002
12075,2008,71,State Government,"Total, all industries",32,363,11375738,31302
12075,2008,71,Local Government,"Total, all industries",17,1657,55164584,33299
12075,2008,71,Private,"Total, all industries",923,6525,168183397,25774
12077,2008,70,Total Covered,"Total, all industries",122,2814,96559582,34318
12077,2008,71,Federal Government,"Total, all industries",6,40,2172732,54546
12077,2008,71,State Government,"Total, all industries",12,391,13623964,34829
12077,2008,71,Local Government,"Total, all industries",8,410,12045600,29350
12077,2008,71,Private,"Total, all industries",96,1972,68717286,34842
12081,2008,70,Total Covered,"Total, all industries",9334,112949,3944534508,34923
12081,2008,71,Federal Government,"Total, all industries",28,935,50936227,54477
12081,2008,71,State Government,"Total, all industries",45,722,25138283,34818
12081,2008,71,Local Government,"Total, all industries",37,10620,488312441,45979
12081,2008,71,Private,"Total, all industries",9224,100672,3380147557,33576
12085,2008,70,Total Covered,"Total, all industries",6189,57358,2168398930,37805
12085,2008,71,Federal Government,"Total, all industries",17,282,14319974,50810
12085,2008,71,State Government,"Total, all industries",31,670,23469831,35008
12085,2008,71,Local Government,"Total, all industries",14,4986,225072777,45137
12085,2008,71,Private,"Total, all industries",6128,51419,1905536348,37059
12086,2008,70,Total Covered,"Total, all industries",86958,1006416,45431692064,45142
12086,2008,71,Federal Government,"Total, all industries",173,19543,1428484636,73096
12086,2008,71,State Government,"Total, all industries",110,14236,579610482,40714
12086,2008,71,Local Government,"Total, all industries",67,115272,6084979038,52788
12086,2008,71,Private,"Total, all industries",86607,857366,37338617908,43550
12087,2008,70,Total Covered,"Total, all industries",4251,36757,1345696126,36610
12087,2008,71,Federal Government,"Total, all industries",39,1179,65887573,55908
12087,2008,71,State Government,"Total, all industries",43,651,26545898,40772
12087,2008,71,Local Government,"Total, all industries",22,4174,202065871,48408
12087,2008,71,Private,"Total, all industries",4147,30753,1051196784,34181
12089,2008,70,Total Covered,"Total, all industries",1973,19205,668720386,34821
12089,2008,71,Federal Government,"Total, all industries",13,606,66637060,109962
12089,2008,71,State Government,"Total, all industries",23,306,10115787,33094
12089,2008,71,Local Government,"Total, all industries",16,2992,117672237,39331
12089,2008,71,Private,"Total, all industries",1921,15301,474295302,30997
12091,2008,70,Total Covered,"Total, all industries",6151,78807,2872804600,36454
12091,2008,71,Federal Government,"Total, all industries",36,6784,385325151,56800
12091,2008,71,State Government,"Total, all industries",41,1046,37161166,35535
12091,2008,71,Local Government,"Total, all industries",27,7053,290358060,41168
12091,2008,71,Private,"Total, all industries",6047,63924,2159960223,33789
