area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1996,26,Total Covered,All Industries,3444,40073,764692812,19082
01003,1996,27,Federal Government,All Industries,32,245,8452811,34501
01003,1996,27,State Government,All Industries,25,1020,22867667,22419
01003,1996,27,Local Government,All Industries,85,5660,129301906,22844
01003,1996,27,Private,All Industries,3302,33148,604070428,18223
01097,1996,26,Total Covered,All Industries,9474,165413,4220771821,25516
01097,1996,27,Federal Government,All Industries,53,2700,110728087,41010
01097,1996,27,State Government,All Industries,49,8456,256967742,30388
01097,1996,27,Local Government,All Industries,51,14071,329546844,23420
01097,1996,27,Private,All Industries,9321,140187,3523529148,25134
02013,1996,26,Total Covered,All Industries,87,1687,41898817,24836
02013,1996,27,Federal Government,All Industries,7,20,780839,39041
02013,1996,27,State Government,All Industries,8,12,358551,29879
02013,1996,27,Local Government,All Industries,9,223,5712931,25618
02013,1996,27,Private,All Industries,63,1430,35046496,24508
02016,1996,26,Total Covered,All Industries,170,4310,131842113,30589
02016,1996,27,Federal Government,All Industries,11,135,3568439,26432
02016,1996,27,State Government,All Industries,11,29,1142554,39398
02016,1996,27,Local Government,All Industries,6,386,14409416,37330
02016,1996,27,Private,All Industries,141,3759,112721704,29987
02020,1996,26,Total Covered,All Industries,6961,119068,3988853870,33500
02020,1996,27,Federal Government,All Industries,81,10023,408340508,40740
02020,1996,27,State Government,All Industries,43,7637,290837936,38082
02020,1996,27,Local Government,All Industries,5,8857,383114253,43255
02020,1996,27,Private,All Industries,6831,92552,2906561173,31404
02050,1996,26,Total Covered,All Industries,317,5423,131664194,24278
02050,1996,27,Federal Government,All Industries,15,137,4891504,35704
02050,1996,27,State Government,All Industries,27,302,14117137,46745
02050,1996,27,Local Government,All Industries,40,1628,43251391,26567
02050,1996,27,Private,All Industries,234,3357,69404162,20674
02060,1996,26,Total Covered,All Industries,97,993,32684737,32915
02060,1996,27,Federal Government,All Industries,7,50,2378498,47569
02060,1996,27,State Government,All Industries,8,24,1172356,48848
02060,1996,27,Local Government,All Industries,5,283,10125841,35780
02060,1996,27,Private,All Industries,76,635,19008042,29933
02070,1996,26,Total Covered,All Industries,147,2027,56335124,27792
02070,1996,27,Federal Government,All Industries,8,50,1909477,38189
02070,1996,27,State Government,All Industries,17,60,2447402,40790
02070,1996,27,Local Government,All Industries,13,388,11826900,30481
02070,1996,27,Private,All Industries,108,1529,40151345,26259
02100,1996,26,Total Covered,All Industries,126,854,22446554,26284
02100,1996,27,Federal Government,All Industries,4,12,623631,51969
02100,1996,27,State Government,All Industries,7,31,1183937,38191
02100,1996,27,Local Government,All Industries,3,117,3481044,29752
02100,1996,27,Private,All Industries,111,694,17157942,24723
02110,1996,26,Total Covered,All Industries,1047,15770,502655408,31874
02110,1996,27,Federal Government,All Industries,29,893,46457867,52024
02110,1996,27,State Government,All Industries,26,4086,157155847,38462
02110,1996,27,Local Government,All Industries,4,1608,60761032,37786
02110,1996,27,Private,All Industries,988,9182,238280662,25950
02122,1996,26,Total Covered,All Industries,1617,15769,475408263,30148
02122,1996,27,Federal Government,All Industries,36,405,18431621,45510
02122,1996,27,State Government,All Industries,67,976,36508798,37406
02122,1996,27,Local Government,All Industries,15,2610,89357618,34236
02122,1996,27,Private,All Industries,1500,11778,331110226,28112
