area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2015,70,Total Covered,"Total, all industries",5596,67585,2289992521,33883
01003,2015,71,Federal Government,"Total, all industries",33,331,19390130,58669
01003,2015,71,State Government,"Total, all industries",34,1160,42736091,36834
01003,2015,71,Local Government,"Total, all industries",83,7532,297555701,39504
01003,2015,71,Private,"Total, all industries",5446,58562,1930310599,32962
01097,2015,70,Total Covered,"Total, all industries",9675,167366,7476865484,44674
01097,2015,71,Federal Government,"Total, all industries",68,2580,195613759,75834
01097,2015,71,State Government,"Total, all industries",58,6547,365487789,55829
01097,2015,71,Local Government,"Total, all industries",202,15458,567875803,36737
01097,2015,71,Private,"Total, all industries",9347,142782,6347888133,44458
02013,2015,70,Total Covered,"Total, all industries",103,2319,101147914,43614
02013,2015,71,Federal Government,"Total, all industries",8,22,1439538,65187
02013,2015,71,State Government,"Total, all industries",16,19,857792,44178
02013,2015,71,Local Government,"Total, all industries",18,230,8506792,37040
02013,2015,71,Private,"Total, all industries",62,2048,90343792,44113
02016,2015,70,Total Covered,"Total, all industries",169,3701,200199810,54087
02016,2015,71,Federal Government,"Total, all industries",5,13,893542,67864
02016,2015,71,State Government,"Total, all industries",17,31,2555759,83340
02016,2015,71,Local Government,"Total, all industries",13,426,21744643,51014
02016,2015,71,Private,"Total, all industries",134,3231,175005866,54159
02020,2015,70,Total Covered,"Total, all industries",8369,153811,8782782910,57101
02020,2015,71,Federal Government,"Total, all industries",110,8423,677665906,80459
02020,2015,71,State Government,"Total, all industries",66,0,0,0
02020,2015,71,Local Government,"Total, all industries",12,0,0,0
02020,2015,71,Private,"Total, all industries",8180,126191,6977696383,55295
02050,2015,70,Total Covered,"Total, all industries",375,6962,283054861,40658
02050,2015,71,Federal Government,"Total, all industries",24,71,3665869,51693
02050,2015,71,State Government,"Total, all industries",46,324,24616191,76054
02050,2015,71,Local Government,"Total, all industries",87,2570,84444157,32854
02050,2015,71,Private,"Total, all industries",218,3997,170328644,42614
02060,2015,70,Total Covered,"Total, all industries",105,1033,56460463,54679
02060,2015,71,Federal Government,"Total, all industries",7,50,3541949,71076
02060,2015,71,State Government,"Total, all industries",9,28,1945991,70337
02060,2015,71,Local Government,"Total, all industries",7,153,6894287,45110
02060,2015,71,Private,"Total, all industries",82,802,44078236,54943
02070,2015,70,Total Covered,"Total, all industries",155,2524,108757680,43094
02070,2015,71,Federal Government,"Total, all industries",11,47,2848235,60280
02070,2015,71,State Government,"Total, all industries",23,100,5911723,59216
02070,2015,71,Local Government,"Total, all industries",27,558,19480233,34921
02070,2015,71,Private,"Total, all industries",94,1819,80517489,44269
02100,2015,70,Total Covered,"Total, all industries",158,981,35432579,36125
02100,2015,71,Federal Government,"Total, all industries",2,8,873985,110398
02100,2015,71,State Government,"Total, all industries",12,40,1978052,49972
02100,2015,71,Local Government,"Total, all industries",3,135,5059359,37546
02100,2015,71,Private,"Total, all industries",141,799,27521183,34463
02105,2015,70,Total Covered,"Total, all industries",141,759,27095886,35684
02105,2015,71,Federal Government,"Total, all industries",9,97,5983406,61579
02105,2015,71,State Government,"Total, all industries",17,11,469804,44743
02105,2015,71,Local Government,"Total, all industries",20,251,8333942,33236
02105,2015,71,Private,"Total, all industries",95,401,12308734,30701
02110,2015,70,Total Covered,"Total, all industries",1121,17463,889116963,50915
02110,2015,71,Federal Government,"Total, all industries",25,693,64940116,93675
02110,2015,71,State Government,"Total, all industries",33,3853,227926101,59155
02110,2015,71,Local Government,"Total, all industries",7,1951,112782221,57810
02110,2015,71,Private,"Total, all industries",1056,10966,483468525,44089
02122,2015,70,Total Covered,"Total, all industries",1974,20008,981288464,49045
02122,2015,71,Federal Government,"Total, all industries",30,355,27732511,78230
02122,2015,71,State Government,"Total, all industries",79,1191,66418466,55790
02122,2015,71,Local Government,"Total, all industries",36,3148,165362025,52522
02122,2015,71,Private,"Total, all industries",1829,15315,721775462,47130
02130,2015,70,Total Covered,"Total, all industries",612,7321,331511652,45280
02130,2015,71,Federal Government,"Total, all industries",13,236,18068592,76670
02130,2015,71,State Government,"Total, all industries",18,648,37004396,57150
02130,2015,71,Local Government,"Total, all industries",8,1111,55339560,49833
02130,2015,71,Private,"Total, all industries",572,5328,221099104,41500
02150,2015,70,Total Covered,"Total, all industries",499,6384,289490410,45344
02150,2015,71,Federal Government,"Total, all industries",16,285,16460498,57722
02150,2015,71,State Government,"Total, all industries",25,260,14510064,55790
02150,2015,71,Local Government,"Total, all industries",19,788,33613231,42674
02150,2015,71,Private,"Total, all industries",439,5051,224906617,44523
02164,2015,70,Total Covered,"Total, all industries",133,811,31046028,38265
02164,2015,71,Federal Government,"Total, all industries",10,39,1843546,47575
02164,2015,71,State Government,"Total, all industries",10,9,617325,71230
02164,2015,71,Local Government,"Total, all industries",48,378,11661427,30891
02164,2015,71,Private,"Total, all industries",66,386,16923730,43797
02170,2015,70,Total Covered,"Total, all industries",2049,22542,965204100,42818
02170,2015,71,Federal Government,"Total, all industries",19,213,18351614,86259
02170,2015,71,State Government,"Total, all industries",60,1506,79134996,52546
02170,2015,71,Local Government,"Total, all industries",7,3286,158810669,48325
02170,2015,71,Private,"Total, all industries",1963,17537,708906821,40424
02180,2015,70,Total Covered,"Total, all industries",323,3902,188048659,48188
02180,2015,71,Federal Government,"Total, all industries",22,46,2763842,60302
02180,2015,71,State Government,"Total, all industries",37,226,16608193,73515
02180,2015,71,Local Government,"Total, all industries",65,1398,53887074,38550
02180,2015,71,Private,"Total, all industries",199,2233,114789550,51410
02185,2015,70,Total Covered,"Total, all industries",246,15882,1612670880,101543
02185,2015,71,Federal Government,"Total, all industries",9,21,1178364,57481
02185,2015,71,State Government,"Total, all industries",24,57,4070753,71417
02185,2015,71,Local Government,"Total, all industries",32,1859,114048186,61335
02185,2015,71,Private,"Total, all industries",181,13945,1493373577,107092
02188,2015,70,Total Covered,"Total, all industries",179,2848,187510141,65843
02188,2015,71,Federal Government,"Total, all industries",13,42,2264213,53380
02188,2015,71,State Government,"Total, all industries",22,66,5558345,83900
02188,2015,71,Local Government,"Total, all industries",48,994,39096744,39339
02188,2015,71,Private,"Total, all industries",97,1745,140590839,80552
02195,2015,70,Total Covered,"Total, all industries",165,1302,54717173,42025
02195,2015,71,Federal Government,"Total, all industries",5,98,7498874,76260
02195,2015,71,State Government,"Total, all industries",11,44,2193405,49945
02195,2015,71,Local Government,"Total, all industries",5,337,14435662,42868
02195,2015,71,Private,"Total, all industries",144,823,30589232,37168
02198,2015,70,Total Covered,"Total, all industries",240,2092,81034649,38737
02198,2015,71,Federal Government,"Total, all industries",11,87,5767515,66676
02198,2015,71,State Government,"Total, all industries",24,34,1892938,56226
02198,2015,71,Local Government,"Total, all industries",39,927,35933318,38770
02198,2015,71,Private,"Total, all industries",166,1045,37440878,35831
02220,2015,70,Total Covered,"Total, all industries",383,4458,193510847,43405
02220,2015,71,Federal Government,"Total, all industries",10,126,9467491,74941
02220,2015,71,State Government,"Total, all industries",19,327,15538519,47506
02220,2015,71,Local Government,"Total, all industries",4,686,36975618,53907
02220,2015,71,Private,"Total, all industries",350,3319,131529219,39630
02230,2015,70,Total Covered,"Total, all industries",128,909,36867319,40547
02230,2015,71,Federal Government,"Total, all industries",4,53,3554650,67069
02230,2015,71,State Government,"Total, all industries",6,0,0,0
02230,2015,71,Local Government,"Total, all industries",2,0,0,0
02230,2015,71,Private,"Total, all industries",116,726,27697530,38177
02261,2015,70,Total Covered,"Total, all industries",572,4758,256780376,53971
02261,2015,71,Federal Government,"Total, all industries",17,144,9619207,66800
02261,2015,71,State Government,"Total, all industries",58,305,17337715,56923
02261,2015,71,Local Government,"Total, all industries",29,812,36383651,44812
02261,2015,71,Private,"Total, all industries",468,3497,193439803,55312
02270,2015,70,Total Covered,"Total, all industries",71,1145,30021293,26210
02270,2015,71,Federal Government,"Total, all industries",6,10,309485,32294
02270,2015,71,State Government,"Total, all industries",13,16,945187,60654
02270,2015,71,Local Government,"Total, all industries",23,793,19254685,24286
02270,2015,71,Private,"Total, all industries",29,327,9511936,29051
02275,2015,70,Total Covered,"Total, all industries",97,854,32453461,37987
02275,2015,71,Federal Government,"Total, all industries",6,51,3535434,69550
02275,2015,71,State Government,"Total, all industries",8,22,979773,44200
02275,2015,71,Local Government,"Total, all industries",5,235,9645120,41029
02275,2015,71,Private,"Total, all industries",78,546,18293134,33489
02282,2015,70,Total Covered,"Total, all industries",47,284,10641001,37523
02282,2015,71,Federal Government,"Total, all industries",6,22,1601939,72815
02282,2015,71,State Government,"Total, all industries",5,14,691056,50875
02282,2015,71,Local Government,"Total, all industries",5,93,3465218,37462
02282,2015,71,Private,"Total, all industries",31,156,4882788,31401
06001,2015,70,Total Covered,"Total, all industries",58771,728995,50148570433,68791
06001,2015,71,Federal Government,"Total, all industries",110,9139,787315895,86146
06001,2015,71,State Government,"Total, all industries",265,25942,1869475531,72063
06001,2015,71,Local Government,"Total, all industries",605,70631,5064404726,71702
06001,2015,71,Private,"Total, all industries",57791,623282,42427374281,68071
06013,2015,70,Total Covered,"Total, all industries",30419,346862,22127019969,63792
06013,2015,71,Federal Government,"Total, all industries",57,4693,360106423,76739
06013,2015,71,State Government,"Total, all industries",20,572,33210881,58086
06013,2015,71,Local Government,"Total, all industries",441,40938,2466916938,60260
06013,2015,71,Private,"Total, all industries",29901,300660,19266785727,64082
06015,2015,70,Total Covered,"Total, all industries",794,7924,286445904,36148
06015,2015,71,Federal Government,"Total, all industries",9,147,8854152,60164
06015,2015,71,State Government,"Total, all industries",40,1569,78055672,49749
06015,2015,71,Local Government,"Total, all industries",55,2001,72402288,36182
06015,2015,71,Private,"Total, all industries",690,4207,127133792,30219
06023,2015,70,Total Covered,"Total, all industries",4811,46746,1744857572,37327
06023,2015,71,Federal Government,"Total, all industries",66,766,50080817,65394
06023,2015,71,State Government,"Total, all industries",211,2436,136102645,55864
06023,2015,71,Local Government,"Total, all industries",194,9252,371496473,40153
06023,2015,71,Private,"Total, all industries",4340,34291,1187177637,34620
06037,2015,70,Total Covered,"Total, all industries",451888,4244646,249341000870,58742
06037,2015,71,Federal Government,"Total, all industries",437,47362,3818396069,80622
06037,2015,71,State Government,"Total, all industries",1598,68194,4989153625,73161
06037,2015,71,Local Government,"Total, all industries",3879,434335,28539150727,65708
06037,2015,71,Private,"Total, all industries",445975,3694756,211994300449,57377
06041,2015,70,Total Covered,"Total, all industries",12105,112056,7273080479,64906
06041,2015,71,Federal Government,"Total, all industries",37,744,54123314,72771
06041,2015,71,State Government,"Total, all industries",49,1954,116576102,59653
06041,2015,71,Local Government,"Total, all industries",175,12383,894133060,72206
06041,2015,71,Private,"Total, all industries",11844,96975,6208248003,64019
06045,2015,70,Total Covered,"Total, all industries",4115,31549,1139302256,36113
06045,2015,71,Federal Government,"Total, all industries",34,267,15909873,59606
06045,2015,71,State Government,"Total, all industries",8,425,19448165,45733
06045,2015,71,Local Government,"Total, all industries",156,5946,254793719,42849
06045,2015,71,Private,"Total, all industries",3917,24910,849150499,34089
06053,2015,70,Total Covered,"Total, all industries",13024,184815,8146660109,44080
06053,2015,71,Federal Government,"Total, all industries",67,5131,428633983,83539
06053,2015,71,State Government,"Total, all industries",177,4721,256437294,54314
06053,2015,71,Local Government,"Total, all industries",347,20863,1325610860,63539
06053,2015,71,Private,"Total, all industries",12434,154100,6135977972,39818
06055,2015,70,Total Covered,"Total, all industries",5618,75037,3800616577,50650
06055,2015,71,Federal Government,"Total, all industries",11,205,13944791,67968
06055,2015,71,State Government,"Total, all industries",194,3381,212640204,62890
06055,2015,71,Local Government,"Total, all industries",96,6507,374237897,57515
06055,2015,71,Private,"Total, all industries",5318,64944,3199793685,49270
06059,2015,70,Total Covered,"Total, all industries",110488,1519107,90702164660,59708
06059,2015,71,Federal Government,"Total, all industries",134,11151,844991624,75777
06059,2015,71,State Government,"Total, all industries",383,23984,1611636731,67196
06059,2015,71,Local Government,"Total, all industries",852,108568,6736994814,62053
06059,2015,71,Private,"Total, all industries",109119,1375404,81508541491,59262
06073,2015,70,Total Covered,"Total, all industries",102868,1370672,79593380163,58069
06073,2015,71,Federal Government,"Total, all industries",251,45952,3768612772,82013
06073,2015,71,State Government,"Total, all industries",499,34761,2609721865,75076
06073,2015,71,Local Government,"Total, all industries",1034,142417,7996232777,56147
06073,2015,71,Private,"Total, all industries",101085,1147543,65218812749,56833
06075,2015,70,Total Covered,"Total, all industries",58423,674646,65485880963,97067
06075,2015,71,Federal Government,"Total, all industries",131,13932,1366644957,98095
06075,2015,71,State Government,"Total, all industries",786,39851,3678513175,92307
06075,2015,71,Local Government,"Total, all industries",203,44987,3719169357,82671
