area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1979,26,Total Covered,All Industries,1636,17786,163843875,9211
01003,1979,27,Federal Government,All Industries,10,140,2198058,15700
01003,1979,27,State Government,All Industries,18,618,6835253,11060
01003,1979,27,Local Government,All Industries,30,2598,23950338,9218
01003,1979,27,Private,All Industries,1578,14430,130860226,9068
01097,1979,26,Total Covered,All Industries,7010,126611,1556437180,12293
01097,1979,27,Federal Government,All Industries,22,2340,44478577,19007
01097,1979,27,State Government,All Industries,32,6356,76649203,12059
01097,1979,27,Local Government,All Industries,43,12859,128378819,9983
01097,1979,27,Private,All Industries,6913,105056,1306930581,12440
02020,1979,26,Total Covered,All Industries,4757,76357,1605794790,21030
02020,1979,27,Federal Government,All Industries,63,9658,209908238,21734
02020,1979,27,State Government,All Industries,28,4643,106319692,22898
02020,1979,27,Local Government,All Industries,7,7112,167217266,23511
02020,1979,27,Private,All Industries,4659,54944,1122349594,20427
02050,1979,26,Total Covered,All Industries,200,3354,40314461,12019
02050,1979,27,Federal Government,All Industries,23,409,7132230,17438
02050,1979,27,State Government,All Industries,13,174,4401360,25295
02050,1979,27,Local Government,All Industries,25,667,9494924,14235
02050,1979,27,Private,All Industries,139,2104,19285947,9166
02060,1979,26,Total Covered,All Industries,50,771,13993186,18149
02060,1979,27,Federal Government,All Industries,7,85,1821802,21432
02060,1979,27,State Government,All Industries,5,23,655019,28479
02060,1979,27,Local Government,All Industries,5,202,3063102,15163
02060,1979,27,Private,All Industries,33,461,8453263,18336
02070,1979,26,Total Covered,All Industries,110,1636,25131798,15361
02070,1979,27,Federal Government,All Industries,14,119,2115225,17775
02070,1979,27,State Government,All Industries,7,47,1165774,24803
02070,1979,27,Local Government,All Industries,9,288,4795154,16649
02070,1979,27,Private,All Industries,80,1182,17055645,14429
02100,1979,26,Total Covered,All Industries,72,451,6578559,14586
02100,1979,27,Federal Government,All Industries,4,10,227952,22795
02100,1979,27,State Government,All Industries,7,44,1053560,23944
02100,1979,27,Local Government,All Industries,4,111,1645422,14823
02100,1979,27,Private,All Industries,57,286,3651625,12767
02110,1979,26,Total Covered,All Industries,626,10264,204255290,19900
02110,1979,27,Federal Government,All Industries,26,1156,25544771,22097
02110,1979,27,State Government,All Industries,47,3719,88256265,23731
02110,1979,27,Local Government,All Industries,3,943,18514558,19633
02110,1979,27,Private,All Industries,550,4446,71939696,16180
02130,1979,26,Total Covered,All Industries,428,5310,106416921,20040
02130,1979,27,Federal Government,All Industries,9,307,6228877,20289
02130,1979,27,State Government,All Industries,17,433,11369361,26257
02130,1979,27,Local Government,All Industries,9,702,14372522,20473
02130,1979,27,Private,All Industries,393,3868,74446161,19246
02150,1979,26,Total Covered,All Industries,356,4768,80752120,16936
02150,1979,27,Federal Government,All Industries,10,286,7180067,25105
02150,1979,27,State Government,All Industries,12,209,4902273,23455
02150,1979,27,Local Government,All Industries,12,617,8596794,13933
02150,1979,27,Private,All Industries,322,3656,60072986,16431
02170,1979,26,Total Covered,All Industries,372,3022,53742029,17783
02170,1979,27,Federal Government,All Industries,19,99,2179533,22015
02170,1979,27,State Government,All Industries,12,392,8598140,21934
02170,1979,27,Local Government,All Industries,8,665,13186292,19829
02170,1979,27,Private,All Industries,333,1866,29778064,15958
02180,1979,26,Total Covered,All Industries,188,2091,33281873,15916
02180,1979,27,Federal Government,All Industries,20,181,3494831,19308
02180,1979,27,State Government,All Industries,13,165,4554882,27605
02180,1979,27,Local Government,All Industries,30,491,7798854,15883
02180,1979,27,Private,All Industries,125,1254,17433306,13902
02220,1979,26,Total Covered,All Industries,241,3921,77291275,19712
02220,1979,27,Federal Government,All Industries,9,616,10899495,17693
02220,1979,27,State Government,All Industries,13,199,4143556,20821
02220,1979,27,Local Government,All Industries,5,357,6970229,19524
02220,1979,27,Private,All Industries,214,2749,55277995,20108
02230,1979,26,Total Covered,All Industries,119,887,12743020,14366
02230,1979,27,Federal Government,All Industries,15,77,1425587,18514
02230,1979,27,State Government,All Industries,7,28,674896,24103
02230,1979,27,Local Government,All Industries,11,174,2733706,15710
02230,1979,27,Private,All Industries,86,608,7908831,13007
02270,1979,26,Total Covered,All Industries,74,808,11205569,13868
02270,1979,27,Federal Government,All Industries,11,134,2520105,18806
02270,1979,27,State Government,All Industries,5,14,318834,22773
02270,1979,27,Local Government,All Industries,16,376,5370772,14283
02270,1979,27,Private,All Industries,42,284,2995858,10548
06001,1979,26,Total Covered,All Industries,21014,479599,7213173806,15040
06001,1979,27,Federal Government,All Industries,56,21498,401179061,18661
06001,1979,27,State Government,All Industries,157,31328,499103017,15931
06001,1979,27,Local Government,All Industries,125,53836,799750986,14855
06001,1979,27,Private,All Industries,20676,372937,5513140742,14783
06013,1979,26,Total Covered,All Industries,10872,189292,2665356844,14080
06013,1979,27,Federal Government,All Industries,19,6047,108650637,17967
06013,1979,27,State Government,All Industries,38,710,15805666,22261
06013,1979,27,Local Government,All Industries,103,30677,431203074,14056
06013,1979,27,Private,All Industries,10712,151858,2109697467,13892
06015,1979,26,Total Covered,All Industries,501,5797,74120740,12786
06015,1979,27,Federal Government,All Industries,8,161,2463550,15301
06015,1979,27,State Government,All Industries,10,74,1707360,23072
06015,1979,27,Local Government,All Industries,20,1140,12004601,10530
06015,1979,27,Private,All Industries,463,4422,57945229,13103
06023,1979,26,Total Covered,All Industries,3006,38527,481967274,12509
06023,1979,27,Federal Government,All Industries,19,744,12231529,16440
06023,1979,27,State Government,All Industries,109,2083,39389381,18909
06023,1979,27,Local Government,All Industries,95,5431,62627270,11531
06023,1979,27,Private,All Industries,2783,30269,367719094,12148
06037,1979,26,Total Covered,All Industries,148739,3569990,52743494958,14774
06037,1979,27,Federal Government,All Industries,82,70459,1336629680,18970
06037,1979,27,State Government,All Industries,813,52461,877137321,16719
06037,1979,27,Local Government,All Industries,425,336863,5178806453,15373
06037,1979,27,Private,All Industries,147419,3110207,45350921504,14581
06041,1979,26,Total Covered,All Industries,5786,67402,853658679,12665
06041,1979,27,Federal Government,All Industries,12,985,17069653,17329
06041,1979,27,State Government,All Industries,32,1012,26663696,26347
06041,1979,27,Local Government,All Industries,92,10291,132510966,12876
06041,1979,27,Private,All Industries,5650,55114,677414364,12291
06045,1979,26,Total Covered,All Industries,2085,23935,272069242,11367
06045,1979,27,Federal Government,All Industries,13,324,5111961,15777
06045,1979,27,State Government,All Industries,28,337,7827323,23226
06045,1979,27,Local Government,All Industries,61,3917,41490513,10592
06045,1979,27,Private,All Industries,1983,19357,217639445,11243
06053,1979,26,Total Covered,All Industries,6304,108286,1301031068,12014
06053,1979,27,Federal Government,All Industries,30,6685,98421872,14722
06053,1979,27,State Government,All Industries,81,1581,39786575,25165
06053,1979,27,Local Government,All Industries,119,13344,172567201,12932
06053,1979,27,Private,All Industries,6074,86676,990255420,11424
06055,1979,26,Total Covered,All Industries,2361,31443,387914619,12337
06055,1979,27,Federal Government,All Industries,8,237,4385068,18502
06055,1979,27,State Government,All Industries,102,3646,74468964,20424
06055,1979,27,Local Government,All Industries,31,4203,48903843,11635
06055,1979,27,Private,All Industries,2220,23357,260156744,11138
06059,1979,26,Total Covered,All Industries,37248,808478,10952278315,13546
06059,1979,27,Federal Government,All Industries,26,11126,187574826,16859
06059,1979,27,State Government,All Industries,100,12679,210511149,16603
06059,1979,27,Local Government,All Industries,186,73177,1006928209,13760
06059,1979,27,Private,All Industries,36936,711496,9547264131,13418
06073,1979,26,Total Covered,All Industries,32205,646629,8276992800,12800
06073,1979,27,Federal Government,All Industries,114,40007,656541318,16410
06073,1979,27,State Government,All Industries,217,17560,279285246,15904
06073,1979,27,Local Government,All Industries,194,78770,1009593173,12816
06073,1979,27,Private,All Industries,31680,510292,6331573063,12407
