area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1994,26,Total Covered,All Industries,3058,35571,628892972,17679
01003,1994,27,Federal Government,All Industries,31,220,7321701,33280
01003,1994,27,State Government,All Industries,26,1013,21622272,21344
01003,1994,27,Local Government,All Industries,82,5139,108367542,21087
01003,1994,27,Private,All Industries,2919,29198,491581457,16836
01097,1994,26,Total Covered,All Industries,9199,160427,3817725653,23797
01097,1994,27,Federal Government,All Industries,51,2816,110383496,39198
01097,1994,27,State Government,All Industries,48,8943,247741874,27702
01097,1994,27,Local Government,All Industries,51,13687,301444383,22024
01097,1994,27,Private,All Industries,9049,134980,3158155900,23397
02013,1994,26,Total Covered,All Industries,82,1520,37033388,24364
02013,1994,27,Federal Government,All Industries,7,25,922600,36904
02013,1994,27,State Government,All Industries,10,15,593768,39584
02013,1994,27,Local Government,All Industries,10,222,5729317,25807
02013,1994,27,Private,All Industries,55,1258,29787703,23678
02016,1994,26,Total Covered,All Industries,191,4524,133556071,29521
02016,1994,27,Federal Government,All Industries,17,441,8683020,19689
02016,1994,27,State Government,All Industries,15,36,1286723,35742
02016,1994,27,Local Government,All Industries,7,429,17530904,40864
02016,1994,27,Private,All Industries,152,3617,106055424,29321
02020,1994,26,Total Covered,All Industries,6742,117960,4022253064,34098
02020,1994,27,Federal Government,All Industries,84,11112,437577144,39378
02020,1994,27,State Government,All Industries,45,7656,313360015,40929
02020,1994,27,Local Government,All Industries,10,8483,390377713,46018
02020,1994,27,Private,All Industries,6602,90708,2880938192,31760
02050,1994,26,Total Covered,All Industries,305,5128,129231119,25201
02050,1994,27,Federal Government,All Industries,15,157,5991111,38159
02050,1994,27,State Government,All Industries,27,301,15243325,50642
02050,1994,27,Local Government,All Industries,32,1538,39253611,25522
02050,1994,27,Private,All Industries,231,3131,68743072,21955
02060,1994,26,Total Covered,All Industries,97,1110,33092152,29812
02060,1994,27,Federal Government,All Industries,10,85,2513942,29575
02060,1994,27,State Government,All Industries,8,29,1542911,53203
02060,1994,27,Local Government,All Industries,4,305,9597832,31468
02060,1994,27,Private,All Industries,74,690,19437467,28170
02070,1994,26,Total Covered,All Industries,154,2075,55029962,26520
02070,1994,27,Federal Government,All Industries,6,55,1893826,34433
02070,1994,27,State Government,All Industries,17,58,2798681,48253
02070,1994,27,Local Government,All Industries,11,407,11824927,29053
02070,1994,27,Private,All Industries,119,1555,38512528,24766
02100,1994,26,Total Covered,All Industries,110,829,21479669,25910
02100,1994,27,Federal Government,All Industries,3,10,463434,46343
02100,1994,27,State Government,All Industries,7,36,1521259,42257
02100,1994,27,Local Government,All Industries,3,119,3449490,28987
02100,1994,27,Private,All Industries,96,664,16045486,24164
02110,1994,26,Total Covered,All Industries,978,14950,478445243,32003
02110,1994,27,Federal Government,All Industries,28,937,45400501,48453
02110,1994,27,State Government,All Industries,29,4119,173909208,42221
02110,1994,27,Local Government,All Industries,4,1544,59938160,38820
02110,1994,27,Private,All Industries,917,8350,199197374,23855
02122,1994,26,Total Covered,All Industries,1523,15591,467846745,30007
02122,1994,27,Federal Government,All Industries,32,374,15834107,42337
02122,1994,27,State Government,All Industries,65,981,39950035,40723
02122,1994,27,Local Government,All Industries,11,2255,77431909,34337
02122,1994,27,Private,All Industries,1415,11980,334630694,27932
02130,1994,26,Total Covered,All Industries,582,7632,238654389,31270
02130,1994,27,Federal Government,All Industries,13,309,13105517,42412
02130,1994,27,State Government,All Industries,17,554,22883258,41305
02130,1994,27,Local Government,All Industries,7,893,33017470,36973
02130,1994,27,Private,All Industries,545,5875,169648144,28876
02150,1994,26,Total Covered,All Industries,484,5735,148367217,25870
02150,1994,27,Federal Government,All Industries,9,166,7206692,43413
02150,1994,27,State Government,All Industries,21,247,10198164,41288
02150,1994,27,Local Government,All Industries,10,659,22012486,33402
02150,1994,27,Private,All Industries,444,4663,108949875,23364
02164,1994,26,Total Covered,All Industries,96,594,12023257,20241
02164,1994,27,Federal Government,All Industries,7,60,1835841,30597
02164,1994,27,State Government,All Industries,0,0,0,0
02164,1994,27,Local Government,All Industries,0,0,0,0
02164,1994,27,Private,All Industries,67,427,8530706,19978
02170,1994,26,Total Covered,All Industries,936,9490,263882758,27806
02170,1994,27,Federal Government,All Industries,21,115,4970681,43223
02170,1994,27,State Government,All Industries,38,795,31520621,39648
02170,1994,27,Local Government,All Industries,5,1835,65482967,35685
02170,1994,27,Private,All Industries,872,6745,161908489,24004
02180,1994,26,Total Covered,All Industries,266,3111,86314170,27744
02180,1994,27,Federal Government,All Industries,17,84,3184800,37914
02180,1994,27,State Government,All Industries,28,208,11285308,54256
02180,1994,27,Local Government,All Industries,29,1017,27053127,26600
02180,1994,27,Private,All Industries,192,1801,44790935,24870
02185,1994,26,Total Covered,All Industries,191,8066,476499721,59075
02185,1994,27,Federal Government,All Industries,7,70,2514559,35922
02185,1994,27,State Government,All Industries,16,54,3093821,57292
02185,1994,27,Local Government,All Industries,10,2039,96167529,47164
02185,1994,27,Private,All Industries,158,5901,374723812,63501
02188,1994,26,Total Covered,All Industries,138,2406,81811078,34002
02188,1994,27,Federal Government,All Industries,10,66,2139036,32409
02188,1994,27,State Government,All Industries,18,68,3629778,53379
02188,1994,27,Local Government,All Industries,19,723,20113099,27818
02188,1994,27,Private,All Industries,91,1549,55929165,36106
02220,1994,26,Total Covered,All Industries,334,3707,101073214,27265
02220,1994,27,Federal Government,All Industries,8,271,11088593,40917
02220,1994,27,State Government,All Industries,19,308,10234213,33227
02220,1994,27,Local Government,All Industries,3,449,15421354,34346
02220,1994,27,Private,All Industries,304,2679,64329054,24012
02261,1994,26,Total Covered,All Industries,481,4475,158358165,35387
02261,1994,27,Federal Government,All Industries,17,124,4566898,36829
02261,1994,27,State Government,All Industries,42,447,18923609,42334
02261,1994,27,Local Government,All Industries,10,674,22422049,33267
02261,1994,27,Private,All Industries,412,3230,112445609,34812
