area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1995,70,Total Covered,"Total, all industries",3247,38419,699697373,18212
01003,1995,71,Federal Government,"Total, all industries",30,223,7349333,32895
01003,1995,71,State Government,"Total, all industries",25,1036,22556089,21771
01003,1995,71,Local Government,"Total, all industries",83,5402,120512782,22309
01003,1995,71,Private,"Total, all industries",3108,31758,549279169,17296
01097,1995,70,Total Covered,"Total, all industries",9319,162463,3986955284,24541
01097,1995,71,Federal Government,"Total, all industries",51,2751,113869515,41395
01097,1995,71,State Government,"Total, all industries",49,8701,254651895,29266
01097,1995,71,Local Government,"Total, all industries",51,14041,319729250,22771
01097,1995,71,Private,"Total, all industries",9169,136970,3298704624,24083
02013,1995,70,Total Covered,"Total, all industries",89,1665,41390030,24859
02013,1995,71,Federal Government,"Total, all industries",7,20,808932,40786
02013,1995,71,Private,"Total, all industries",63,1389,33919188,24421
02016,1995,70,Total Covered,"Total, all industries",180,4337,134658916,31052
02016,1995,71,Federal Government,"Total, all industries",14,168,4471981,26579
02016,1995,71,State Government,"Total, all industries",16,34,1301291,37902
02016,1995,71,Local Government,"Total, all industries",7,387,15278001,39461
02016,1995,71,Private,"Total, all industries",143,3747,113607643,30322
02020,1995,70,Total Covered,"Total, all industries",6845,118424,3986610094,33664
02020,1995,71,Federal Government,"Total, all industries",82,10456,423798279,40534
02020,1995,71,Private,"Total, all industries",6710,91571,2866296615,31301
02050,1995,70,Total Covered,"Total, all industries",311,5397,135036846,25021
02050,1995,71,Federal Government,"Total, all industries",15,132,4839965,36597
02050,1995,71,State Government,"Total, all industries",29,302,15287662,50705
02050,1995,71,Local Government,"Total, all industries",39,1591,41398606,26029
02050,1995,71,Private,"Total, all industries",228,3373,73510613,21797
02060,1995,70,Total Covered,"Total, all industries",98,1126,35024055,31105
02060,1995,71,Federal Government,"Total, all industries",8,51,2322709,45469
02060,1995,71,Private,"Total, all industries",77,760,21295150,28020
02070,1995,70,Total Covered,"Total, all industries",144,2022,55523962,27464
02070,1995,71,Federal Government,"Total, all industries",8,55,2116812,38663
02070,1995,71,State Government,"Total, all industries",16,59,2797352,47750
02070,1995,71,Local Government,"Total, all industries",11,397,11368125,28671
02070,1995,71,Private,"Total, all industries",109,1512,39241673,25956
02100,1995,70,Total Covered,"Total, all industries",116,783,21911658,27978
02100,1995,71,Federal Government,"Total, all industries",4,11,524587,46630
02100,1995,71,State Government,"Total, all industries",7,34,1434930,42516
02100,1995,71,Local Government,"Total, all industries",3,110,3383817,30692
02100,1995,71,Private,"Total, all industries",102,628,16568324,26386
02110,1995,70,Total Covered,"Total, all industries",1031,15472,500032532,32318
02110,1995,71,Federal Government,"Total, all industries",28,908,45341394,49945
02110,1995,71,State Government,"Total, all industries",28,4139,175261835,42346
02110,1995,71,Local Government,"Total, all industries",4,1576,61002782,38716
02110,1995,71,Private,"Total, all industries",971,8850,218426521,24681
02122,1995,70,Total Covered,"Total, all industries",1575,15796,476763607,30183
02122,1995,71,Federal Government,"Total, all industries",31,374,16627551,44409
02122,1995,71,State Government,"Total, all industries",69,1000,41255230,41245
02122,1995,71,Local Government,"Total, all industries",15,2661,91344778,34327
02122,1995,71,Private,"Total, all industries",1460,11760,327536048,27851
02130,1995,70,Total Covered,"Total, all industries",595,7875,254136521,32271
