area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2000,26,Total Covered,All Industries,4036,48954,1110906241,22692
01003,2000,27,Federal Government,All Industries,33,350,11767427,33621
01003,2000,27,State Government,All Industries,31,969,25668248,26489
01003,2000,27,Local Government,All Industries,86,6698,177667526,26525
01003,2000,27,Private,All Industries,3887,40938,895803040,21881
01097,2000,26,Total Covered,All Industries,9764,169469,4850679961,28622
01097,2000,27,Federal Government,All Industries,51,2634,125666113,47709
01097,2000,27,State Government,All Industries,66,8827,288532325,32687
01097,2000,27,Local Government,All Industries,53,15254,408955529,26809
01097,2000,27,Private,All Industries,9594,142753,4027525994,28213
02013,2000,26,Total Covered,All Industries,94,1542,43718519,28351
02013,2000,27,Federal Government,All Industries,8,24,896088,37337
02013,2000,27,State Government,All Industries,15,17,571404,33612
02013,2000,27,Local Government,All Industries,13,207,5903702,28520
02013,2000,27,Private,All Industries,58,1294,36347325,28089
02016,2000,26,Total Covered,All Industries,164,3214,108447046,33742
02016,2000,27,Federal Government,All Industries,10,29,1316758,45405
02016,2000,27,State Government,All Industries,20,36,1593414,44261
02016,2000,27,Local Government,All Industries,7,361,14421494,39948
02016,2000,27,Private,All Industries,127,2788,91115380,32681
02020,2000,26,Total Covered,All Industries,7079,129700,4754667238,36658
02020,2000,27,Federal Government,All Industries,81,9914,507316409,51171
02020,2000,27,State Government,All Industries,0,0,0,0
02020,2000,27,Local Government,All Industries,0,0,0,0
02020,2000,27,Private,All Industries,6939,102727,3549311654,34550
02050,2000,26,Total Covered,All Industries,337,5931,152808309,25764
02050,2000,27,Federal Government,All Industries,15,123,4495271,36546
02050,2000,27,State Government,All Industries,34,296,14046678,47454
02050,2000,27,Local Government,All Industries,37,1859,44944994,24176
02050,2000,27,Private,All Industries,251,3653,89321366,24451
02060,2000,26,Total Covered,All Industries,91,1113,35275727,31694
02060,2000,27,Federal Government,All Industries,8,41,1931241,47103
02060,2000,27,State Government,All Industries,10,26,1279597,49215
02060,2000,27,Local Government,All Industries,5,287,9454479,32942
02060,2000,27,Private,All Industries,68,760,22610410,29750
02070,2000,26,Total Covered,All Industries,151,2365,69159810,29243
02070,2000,27,Federal Government,All Industries,10,53,1771689,33428
02070,2000,27,State Government,All Industries,19,78,3335705,42765
02070,2000,27,Local Government,All Industries,9,427,11908582,27888
02070,2000,27,Private,All Industries,113,1808,52143834,28840
02100,2000,26,Total Covered,All Industries,141,977,26653024,27280
02100,2000,27,Federal Government,All Industries,5,14,732188,52299
02100,2000,27,State Government,All Industries,8,35,1648568,47101
02100,2000,27,Local Government,All Industries,5,133,3821483,28732
02100,2000,27,Private,All Industries,123,795,20450785,25724
02110,2000,26,Total Covered,All Industries,1023,16673,553926056,33222
02110,2000,27,Federal Government,All Industries,24,876,49814518,56865
02110,2000,27,State Government,All Industries,26,4073,162191378,39821
02110,2000,27,Local Government,All Industries,4,1678,64884326,38667
02110,2000,27,Private,All Industries,968,10047,277035834,27573
02122,2000,26,Total Covered,All Industries,1664,16996,578598776,34043
02122,2000,27,Federal Government,All Industries,30,436,21645766,49646
02122,2000,27,State Government,All Industries,71,981,37101250,37819
02122,2000,27,Local Government,All Industries,13,2706,95783184,35396
02122,2000,27,Private,All Industries,1550,12873,424068576,32942
02130,2000,26,Total Covered,All Industries,581,7011,226699387,32334
02130,2000,27,Federal Government,All Industries,18,259,12655912,48864
02130,2000,27,State Government,All Industries,17,551,21273108,38608
02130,2000,27,Local Government,All Industries,8,870,32957824,37882
02130,2000,27,Private,All Industries,539,5331,159812543,29977
02150,2000,26,Total Covered,All Industries,462,5621,168450116,29967
02150,2000,27,Federal Government,All Industries,12,208,9821102,47216
02150,2000,27,State Government,All Industries,24,222,8973755,40422
02150,2000,27,Local Government,All Industries,8,676,20962604,31009
02150,2000,27,Private,All Industries,418,4515,128692655,28503
02164,2000,26,Total Covered,All Industries,115,678,17698465,26103
02164,2000,27,Federal Government,All Industries,7,24,751606,31316
02164,2000,27,State Government,All Industries,16,9,422805,46978
02164,2000,27,Local Government,All Industries,15,118,2621643,22217
02164,2000,27,Private,All Industries,77,527,13902411,26380
02170,2000,26,Total Covered,All Industries,1281,12219,337431118,27615
02170,2000,27,Federal Government,All Industries,20,206,9052608,43944
02170,2000,27,State Government,All Industries,0,0,0,0
02170,2000,27,Local Government,All Industries,0,0,0,0
02170,2000,27,Private,All Industries,1209,9221,231177485,25070
02180,2000,26,Total Covered,All Industries,293,3389,96490656,28471
02180,2000,27,Federal Government,All Industries,16,81,3184452,39314
02180,2000,27,State Government,All Industries,32,191,9790239,51257
02180,2000,27,Local Government,All Industries,40,1052,28302156,26903
02180,2000,27,Private,All Industries,205,2064,55213809,26750
02185,2000,26,Total Covered,All Industries,194,8119,533056086,65655
02185,2000,27,Federal Government,All Industries,9,23,941421,40931
02185,2000,27,State Government,All Industries,18,58,3062573,52802
02185,2000,27,Local Government,All Industries,9,1724,79800141,46287
02185,2000,27,Private,All Industries,159,6314,449251951,71151
02188,2000,26,Total Covered,All Industries,156,2834,113354640,39998
02188,2000,27,Federal Government,All Industries,10,60,2298362,38306
02188,2000,27,State Government,All Industries,17,50,2516468,50329
02188,2000,27,Local Government,All Industries,33,822,22422868,27278
02188,2000,27,Private,All Industries,96,1903,86116942,45253
02220,2000,26,Total Covered,All Industries,367,4007,116959072,29188
02220,2000,27,Federal Government,All Industries,11,189,9338620,49410
02220,2000,27,State Government,All Industries,18,324,10359645,31974
02220,2000,27,Local Government,All Industries,3,541,18140957,33532
02220,2000,27,Private,All Industries,335,2953,79119850,26793
02261,2000,26,Total Covered,All Industries,552,4573,173480903,37935
02261,2000,27,Federal Government,All Industries,19,139,6026872,43358
02261,2000,27,State Government,All Industries,53,284,12272543,43213
02261,2000,27,Local Government,All Industries,19,683,23210162,33982
02261,2000,27,Private,All Industries,461,3467,131971326,38064
02270,2000,26,Total Covered,All Industries,133,1906,37173221,19503
02270,2000,27,Federal Government,All Industries,5,32,649047,20282
02270,2000,27,State Government,All Industries,24,35,864736,24706
02270,2000,27,Local Government,All Industries,23,963,20953232,21758
02270,2000,27,Private,All Industries,81,877,14706206,16768
02282,2000,26,Total Covered,All Industries,46,384,10959531,28540
02282,2000,27,Federal Government,All Industries,6,26,1167209,44892
02282,2000,27,State Government,All Industries,0,0,0,0
02282,2000,27,Local Government,All Industries,0,0,0,0
02282,2000,27,Private,All Industries,32,283,7644651,27012
06001,2000,26,Total Covered,All Industries,42884,696242,31394518156,45091
06001,2000,27,Federal Government,All Industries,82,12835,639740042,49843
06001,2000,27,State Government,All Industries,319,32645,1669053101,51127
06001,2000,27,Local Government,All Industries,446,66036,3058925157,46322
06001,2000,27,Private,All Industries,42038,584726,26026799856,44511
06013,2000,26,Total Covered,All Industries,25019,336691,14248037991,42317
06013,2000,27,Federal Government,All Industries,49,6433,308045355,47885
06013,2000,27,State Government,All Industries,19,629,20588277,32731
