area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1992,26,Total Covered,All Industries,2646,30492,501185494,16436
01003,1992,27,Federal Government,All Industries,32,194,6065916,31267
01003,1992,27,State Government,All Industries,26,1006,18935510,18822
01003,1992,27,Local Government,All Industries,79,4536,87505690,19291
01003,1992,27,Private,All Industries,2507,24755,388678378,15701
01097,1992,26,Total Covered,All Industries,8653,152410,3450620092,22640
01097,1992,27,Federal Government,All Industries,49,2929,109203930,37283
01097,1992,27,State Government,All Industries,48,8647,222325182,25711
01097,1992,27,Local Government,All Industries,49,13130,276812259,21082
01097,1992,27,Private,All Industries,8507,127703,2842278721,22256
02013,1992,26,Total Covered,All Industries,64,1842,45116600,24493
02013,1992,27,Federal Government,All Industries,7,26,1060960,40806
02013,1992,27,State Government,All Industries,8,27,1194992,44258
02013,1992,27,Local Government,All Industries,9,224,5949826,26561
02013,1992,27,Private,All Industries,40,1564,36910822,23600
02016,1992,26,Total Covered,All Industries,170,4895,144544945,29529
02016,1992,27,Federal Government,All Industries,16,771,16971783,22012
02016,1992,27,State Government,All Industries,11,45,825448,18343
02016,1992,27,Local Government,All Industries,8,444,15931126,35880
02016,1992,27,Private,All Industries,136,3635,110816588,30485
02020,1992,26,Total Covered,All Industries,6253,113047,3731317074,33006
02020,1992,27,Federal Government,All Industries,67,11214,423050050,37725
02020,1992,27,State Government,All Industries,44,7593,300978472,39638
02020,1992,27,Local Government,All Industries,8,8829,363467389,41167
02020,1992,27,Private,All Industries,6134,85411,2643821163,30954
02050,1992,26,Total Covered,All Industries,298,4431,112036346,25284
02050,1992,27,Federal Government,All Industries,15,211,7714571,36561
02050,1992,27,State Government,All Industries,28,321,14962366,46611
02050,1992,27,Local Government,All Industries,39,1566,38043302,24293
02050,1992,27,Private,All Industries,215,2333,51316107,21995
02060,1992,26,Total Covered,All Industries,88,1078,32676046,30311
02060,1992,27,Federal Government,All Industries,9,99,2699916,27271
02060,1992,27,State Government,All Industries,7,27,1344099,49781
02060,1992,27,Local Government,All Industries,5,276,8928535,32349
02060,1992,27,Private,All Industries,67,676,19703496,29147
02070,1992,26,Total Covered,All Industries,142,1985,52687159,26542
02070,1992,27,Federal Government,All Industries,6,63,1984425,31498
02070,1992,27,State Government,All Industries,13,60,2739204,45653
02070,1992,27,Local Government,All Industries,10,400,11076384,27690
02070,1992,27,Private,All Industries,112,1462,36887146,25230
02100,1992,26,Total Covered,All Industries,106,681,18441711,27080
02100,1992,27,Federal Government,All Industries,3,9,364841,40537
02100,1992,27,State Government,All Industries,0,0,0,0
02100,1992,27,Local Government,All Industries,3,124,3520009,28387
02100,1992,27,Private,All Industries,92,512,12939490,25272
02110,1992,26,Total Covered,All Industries,873,14202,447598434,31516
02110,1992,27,Federal Government,All Industries,25,1098,49709738,45272
02110,1992,27,State Government,All Industries,31,4334,176427290,40707
02110,1992,27,Local Government,All Industries,4,1510,53990539,35755
02110,1992,27,Private,All Industries,813,7259,167470867,23070
02122,1992,26,Total Covered,All Industries,1385,14277,425474783,29801
02122,1992,27,Federal Government,All Industries,29,308,11482444,37280
02122,1992,27,State Government,All Industries,65,979,38973629,39809
02122,1992,27,Local Government,All Industries,14,2063,70866544,34351
02122,1992,27,Private,All Industries,1277,10927,304152166,27834
02130,1992,26,Total Covered,All Industries,509,7289,227563885,31220
02130,1992,27,Federal Government,All Industries,13,319,12236287,38358
02130,1992,27,State Government,All Industries,17,555,21626062,38965
02130,1992,27,Local Government,All Industries,7,907,31828411,35091
02130,1992,27,Private,All Industries,472,5507,161873125,29394
02150,1992,26,Total Covered,All Industries,403,5248,136502869,26010
02150,1992,27,Federal Government,All Industries,6,174,6812229,39150
02150,1992,27,State Government,All Industries,19,272,10789320,39666
02150,1992,27,Local Government,All Industries,10,639,20020001,31330
02150,1992,27,Private,All Industries,367,4163,98881319,23752
02164,1992,26,Total Covered,All Industries,76,541,11249109,20793
02164,1992,27,Federal Government,All Industries,5,49,1612099,32899
02164,1992,27,State Government,All Industries,4,8,501687,62710
02164,1992,27,Local Government,All Industries,15,102,1104537,10828
02164,1992,27,Private,All Industries,52,383,8030786,20968
02170,1992,26,Total Covered,All Industries,815,7930,211183583,26630
02170,1992,27,Federal Government,All Industries,16,107,4108070,38393
02170,1992,27,State Government,All Industries,37,782,29344547,37524
02170,1992,27,Local Government,All Industries,5,1675,56859616,33946
02170,1992,27,Private,All Industries,757,5366,120871350,22525
02180,1992,26,Total Covered,All Industries,238,2864,76294522,26639
02180,1992,27,Federal Government,All Industries,16,97,3794348,39116
02180,1992,27,State Government,All Industries,27,218,10820408,49634
02180,1992,27,Local Government,All Industries,29,957,24937417,26057
02180,1992,27,Private,All Industries,165,1591,36742349,23093
02185,1992,26,Total Covered,All Industries,180,6801,386029762,56760
02185,1992,27,Federal Government,All Industries,7,78,2106180,27002
02185,1992,27,State Government,All Industries,15,56,3062922,54695
02185,1992,27,Local Government,All Industries,10,1780,77110170,43320
02185,1992,27,Private,All Industries,148,4887,303750490,62154
02188,1992,26,Total Covered,All Industries,115,2144,73816125,34429
02188,1992,27,Federal Government,All Industries,9,79,2836981,35911
02188,1992,27,State Government,All Industries,19,74,3487545,47128
02188,1992,27,Local Government,All Industries,19,744,18986709,25519
02188,1992,27,Private,All Industries,67,1247,48504890,38897
02220,1992,26,Total Covered,All Industries,320,3900,110411301,28310
02220,1992,27,Federal Government,All Industries,8,267,10342598,38736
02220,1992,27,State Government,All Industries,18,297,9618990,32387
02220,1992,27,Local Government,All Industries,3,446,14913633,33438
02220,1992,27,Private,All Industries,291,2890,75536080,26137
02261,1992,26,Total Covered,All Industries,424,4594,164508062,35809
02261,1992,27,Federal Government,All Industries,16,128,4849921,37890
02261,1992,27,State Government,All Industries,41,492,19334160,39297
02261,1992,27,Local Government,All Industries,12,717,23149407,32286
02261,1992,27,Private,All Industries,355,3257,117174574,35976
02270,1992,26,Total Covered,All Industries,99,1223,24192109,19780
02270,1992,27,Federal Government,All Industries,5,31,623695,20119
02270,1992,27,State Government,All Industries,11,16,610511,38156
02270,1992,27,Local Government,All Industries,18,773,17784667,23007
02270,1992,27,Private,All Industries,64,402,5173236,12868
06001,1992,26,Total Covered,All Industries,37616,581500,17800460179,30611
