area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1998,26,Total Covered,All Industries,3861,45556,945221650,20748
01003,1998,27,Federal Government,All Industries,34,266,9140193,34361
01003,1998,27,State Government,All Industries,30,991,23460423,23673
01003,1998,27,Local Government,All Industries,91,6483,159489066,24601
01003,1998,27,Private,All Industries,3706,37816,753131968,19915
01097,1998,26,Total Covered,All Industries,9944,170796,4645996027,27202
01097,1998,27,Federal Government,All Industries,56,2496,111382691,44624
01097,1998,27,State Government,All Industries,66,8766,268173293,30592
01097,1998,27,Local Government,All Industries,52,14692,382768175,26052
01097,1998,27,Private,All Industries,9771,144842,3883671868,26813
02013,1998,26,Total Covered,All Industries,93,1692,41006217,24235
02013,1998,27,Federal Government,All Industries,5,20,716885,35844
02013,1998,27,State Government,All Industries,14,16,546361,34147
02013,1998,27,Local Government,All Industries,14,202,5348620,26478
02013,1998,27,Private,All Industries,60,1454,34394351,23654
02016,1998,26,Total Covered,All Industries,171,3358,108701103,32370
02016,1998,27,Federal Government,All Industries,9,44,1307267,29710
02016,1998,27,State Government,All Industries,19,32,1357835,42432
02016,1998,27,Local Government,All Industries,7,383,14921427,38959
02016,1998,27,Private,All Industries,136,2899,91114574,31429
02020,1998,26,Total Covered,All Industries,7030,125570,4452629049,35459
02020,1998,27,Federal Government,All Industries,71,10037,480847002,47907
02020,1998,27,State Government,All Industries,48,7799,298420212,38263
02020,1998,27,Local Government,All Industries,8,9121,389110393,42660
02020,1998,27,Private,All Industries,6904,98613,3284251442,33304
02050,1998,26,Total Covered,All Industries,319,5743,145226583,25287
02050,1998,27,Federal Government,All Industries,14,125,4945207,39561
02050,1998,27,State Government,All Industries,32,290,13958286,48132
02050,1998,27,Local Government,All Industries,38,1813,42820086,23618
02050,1998,27,Private,All Industries,236,3515,83503004,23756
02060,1998,26,Total Covered,All Industries,100,1052,32357336,30757
02060,1998,27,Federal Government,All Industries,8,46,2358376,51269
02060,1998,27,State Government,All Industries,11,28,1232633,44022
02060,1998,27,Local Government,All Industries,5,283,9205310,32527
02060,1998,27,Private,All Industries,76,695,19561017,28145
02070,1998,26,Total Covered,All Industries,150,2273,62104552,27322
02070,1998,27,Federal Government,All Industries,8,51,1657852,32506
02070,1998,27,State Government,All Industries,20,74,3063275,41395
02070,1998,27,Local Government,All Industries,14,448,13219180,29507
02070,1998,27,Private,All Industries,108,1700,44164245,25978
02100,1998,26,Total Covered,All Industries,138,916,22834857,24928
02100,1998,27,Federal Government,All Industries,4,12,646900,53908
02100,1998,27,State Government,All Industries,8,37,1416366,38280
02100,1998,27,Local Government,All Industries,3,126,3784715,30037
02100,1998,27,Private,All Industries,124,741,16986876,22924
02110,1998,26,Total Covered,All Industries,1038,16093,522360357,32458
02110,1998,27,Federal Government,All Industries,26,847,45998041,54307
02110,1998,27,State Government,All Industries,27,4033,155686909,38603
02110,1998,27,Local Government,All Industries,4,1614,65329002,40476
02110,1998,27,Private,All Industries,982,9598,255346405,26604
02122,1998,26,Total Covered,All Industries,1641,16239,495030676,30484
02122,1998,27,Federal Government,All Industries,29,404,19079534,47226
02122,1998,27,State Government,All Industries,74,993,37191087,37453
02122,1998,27,Local Government,All Industries,13,2675,90092037,33679
02122,1998,27,Private,All Industries,1525,12168,348668018,28654
02130,1998,26,Total Covered,All Industries,592,6916,224327965,32436
02130,1998,27,Federal Government,All Industries,15,275,13051387,47459
02130,1998,27,State Government,All Industries,17,569,20971873,36857
02130,1998,27,Local Government,All Industries,7,896,32240493,35982
02130,1998,27,Private,All Industries,553,5176,158064212,30537
02150,1998,26,Total Covered,All Industries,480,5655,155528515,27502
02150,1998,27,Federal Government,All Industries,11,170,7618195,44812
02150,1998,27,State Government,All Industries,24,238,9019220,37895
02150,1998,27,Local Government,All Industries,8,673,21110941,31368
02150,1998,27,Private,All Industries,438,4574,117780159,25749
02164,1998,26,Total Covered,All Industries,115,632,13496134,21354
02164,1998,27,Federal Government,All Industries,6,48,1680150,35003
02164,1998,27,State Government,All Industries,0,0,0,0
02164,1998,27,Local Government,All Industries,0,0,0,0
