area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2009,70,Total Covered,"Total, all industries",5274,58948,1812253901,30743
01003,2009,71,Federal Government,"Total, all industries",35,314,15894483,50687
01003,2009,71,State Government,"Total, all industries",34,1063,39954850,37587
01003,2009,71,Local Government,"Total, all industries",96,7060,271425729,38448
01003,2009,71,Private,"Total, all industries",5109,50512,1484978839,29399
01097,2009,70,Total Covered,"Total, all industries",9830,165897,6519005141,39295
01097,2009,71,Federal Government,"Total, all industries",70,2629,176403600,67093
01097,2009,71,State Government,"Total, all industries",61,8391,404377851,48190
01097,2009,71,Local Government,"Total, all industries",205,15983,571280807,35744
01097,2009,71,Private,"Total, all industries",9494,138894,5366942883,38641
02013,2009,70,Total Covered,"Total, all industries",104,1883,60135573,31933
02013,2009,71,Federal Government,"Total, all industries",9,24,1511310,64084
02013,2009,71,State Government,"Total, all industries",10,20,712884,35204
02013,2009,71,Local Government,"Total, all industries",21,231,7882198,34122
02013,2009,71,Private,"Total, all industries",64,1608,50029181,31106
02016,2009,70,Total Covered,"Total, all industries",163,3542,141089084,39839
02016,2009,71,Federal Government,"Total, all industries",7,18,988836,54431
02016,2009,71,State Government,"Total, all industries",14,39,2279222,58069
02016,2009,71,Local Government,"Total, all industries",13,422,18244829,43277
02016,2009,71,Private,"Total, all industries",129,3063,119576197,39045
02020,2009,70,Total Covered,"Total, all industries",8113,147171,7340242515,49876
02020,2009,71,Federal Government,"Total, all industries",105,9537,653723431,68550
02020,2009,71,State Government,"Total, all industries",50,0,0,0
02020,2009,71,Local Government,"Total, all industries",14,0,0,0
02020,2009,71,Private,"Total, all industries",7944,117649,5704078083,48484
02050,2009,70,Total Covered,"Total, all industries",372,6600,238195016,36090
02050,2009,71,Federal Government,"Total, all industries",32,96,5033795,52254
02050,2009,71,State Government,"Total, all industries",32,318,19425337,61022
02050,2009,71,Local Government,"Total, all industries",93,2586,77662193,30032
02050,2009,71,Private,"Total, all industries",215,3599,136073691,37804
02060,2009,70,Total Covered,"Total, all industries",91,1317,54566077,41437
02060,2009,71,Federal Government,"Total, all industries",8,53,3717293,69591
02060,2009,71,State Government,"Total, all industries",8,27,1559039,57565
02060,2009,71,Local Government,"Total, all industries",7,136,6403561,46941
02060,2009,71,Private,"Total, all industries",68,1100,42886184,38990
02070,2009,70,Total Covered,"Total, all industries",162,2571,89811451,34939
02070,2009,71,Federal Government,"Total, all industries",17,56,2989638,53149
02070,2009,71,State Government,"Total, all industries",22,106,5578651,52753
02070,2009,71,Local Government,"Total, all industries",25,553,16209308,29294
02070,2009,71,Private,"Total, all industries",98,1855,65033854,35056
02100,2009,70,Total Covered,"Total, all industries",142,997,31562297,31647
02100,2009,71,Federal Government,"Total, all industries",4,13,1162091,87157
02100,2009,71,State Government,"Total, all industries",10,42,1877728,44708
02100,2009,71,Local Government,"Total, all industries",4,145,4573936,31490
02100,2009,71,Private,"Total, all industries",125,797,23948542,30058
02105,2009,70,Total Covered,"Total, all industries",128,664,20140036,30347
02105,2009,71,Federal Government,"Total, all industries",11,101,5161675,51190
02105,2009,71,State Government,"Total, all industries",14,10,432955,41899
02105,2009,71,Local Government,"Total, all industries",28,259,7147823,27580
02105,2009,71,Private,"Total, all industries",75,293,7397583,25219
02110,2009,70,Total Covered,"Total, all industries",1068,17037,737353750,43279
02110,2009,71,Federal Government,"Total, all industries",34,832,64840127,77948
02110,2009,71,State Government,"Total, all industries",30,3958,196352451,49615
02110,2009,71,Local Government,"Total, all industries",7,2140,105157843,49135
02110,2009,71,Private,"Total, all industries",997,10108,371003329,36705
02122,2009,70,Total Covered,"Total, all industries",1872,18248,737445226,40413
02122,2009,71,Federal Government,"Total, all industries",35,440,27319091,62136
02122,2009,71,State Government,"Total, all industries",68,1193,55888295,46850
02122,2009,71,Local Government,"Total, all industries",41,3541,160513340,45325
02122,2009,71,Private,"Total, all industries",1729,13074,493724500,37764
02130,2009,70,Total Covered,"Total, all industries",588,7086,284834558,40198
02130,2009,71,Federal Government,"Total, all industries",16,283,18085806,63832
02130,2009,71,State Government,"Total, all industries",16,678,33510145,49407
02130,2009,71,Local Government,"Total, all industries",8,1055,49330925,46763
02130,2009,71,Private,"Total, all industries",548,5069,183907682,36278
02150,2009,70,Total Covered,"Total, all industries",461,5849,219684369,37560
02150,2009,71,Federal Government,"Total, all industries",22,347,17447958,50234
02150,2009,71,State Government,"Total, all industries",21,271,13844237,51101
02150,2009,71,Local Government,"Total, all industries",20,820,30979259,37760
02150,2009,71,Private,"Total, all industries",399,4410,157412915,35693
02164,2009,70,Total Covered,"Total, all industries",126,705,25409024,36041
02164,2009,71,Federal Government,"Total, all industries",13,45,1797368,40165
02164,2009,71,State Government,"Total, all industries",8,8,477427,58460
02164,2009,71,Local Government,"Total, all industries",42,348,9289984,26676
02164,2009,71,Private,"Total, all industries",63,304,13844245,45565
02170,2009,70,Total Covered,"Total, all industries",1819,19038,695065185,36510
02170,2009,71,Federal Government,"Total, all industries",21,233,17031354,73096
02170,2009,71,State Government,"Total, all industries",45,1084,48348403,44588
02170,2009,71,Local Government,"Total, all industries",7,2687,121090445,45071
02170,2009,71,Private,"Total, all industries",1746,15034,508594983,33830
02180,2009,70,Total Covered,"Total, all industries",302,3631,139188592,38332
02180,2009,71,Federal Government,"Total, all industries",26,62,3344580,54017
02180,2009,71,State Government,"Total, all industries",33,236,13620370,57775
02180,2009,71,Local Government,"Total, all industries",68,1366,45653444,33413
02180,2009,71,Private,"Total, all industries",176,1967,76570198,38924
02185,2009,70,Total Covered,"Total, all industries",210,13538,1143863591,84491
02185,2009,71,Federal Government,"Total, all industries",14,22,1244506,56355
02185,2009,71,State Government,"Total, all industries",19,64,3859177,60457
02185,2009,71,Local Government,"Total, all industries",30,1775,91376001,51494
02185,2009,71,Private,"Total, all industries",147,11678,1047383907,89689
02188,2009,70,Total Covered,"Total, all industries",160,2839,143836718,50663
02188,2009,71,Federal Government,"Total, all industries",17,46,2484575,53528
02188,2009,71,State Government,"Total, all industries",17,64,3853336,59974
02188,2009,71,Local Government,"Total, all industries",45,1020,31799174,31183
02188,2009,71,Private,"Total, all industries",81,1709,105699633,61861
02195,2009,70,Total Covered,"Total, all industries",201,1616,54019879,33430
02195,2009,71,Federal Government,"Total, all industries",7,113,7362951,65015
02195,2009,71,State Government,"Total, all industries",15,50,2266329,45478
02195,2009,71,Local Government,"Total, all industries",10,419,15632527,37309
02195,2009,71,Private,"Total, all industries",169,1034,28758072,27817
02198,2009,70,Total Covered,"Total, all industries",210,1785,62838648,35212
02198,2009,71,Federal Government,"Total, all industries",12,97,5408645,55952
02198,2009,71,State Government,"Total, all industries",16,32,1740931,54977
02198,2009,71,Local Government,"Total, all industries",29,742,27113718,36566
02198,2009,71,Private,"Total, all industries",153,915,28575354,31238
02220,2009,70,Total Covered,"Total, all industries",389,4129,155936327,37768
02220,2009,71,Federal Government,"Total, all industries",12,168,10807283,64457
02220,2009,71,State Government,"Total, all industries",18,368,14659464,39854
02220,2009,71,Local Government,"Total, all industries",4,638,27650289,43362
02220,2009,71,Private,"Total, all industries",355,2956,102819291,34787
02230,2009,70,Total Covered,"Total, all industries",118,685,25934822,37884
02230,2009,71,Federal Government,"Total, all industries",4,53,3248066,61188
02230,2009,71,State Government,"Total, all industries",5,0,0,0
02230,2009,71,Local Government,"Total, all industries",2,0,0,0
02230,2009,71,Private,"Total, all industries",107,525,18265702,34764
02261,2009,70,Total Covered,"Total, all industries",526,4723,212374043,44962
02261,2009,71,Federal Government,"Total, all industries",21,170,9667364,56979
02261,2009,71,State Government,"Total, all industries",49,322,16058238,49883
02261,2009,71,Local Government,"Total, all industries",29,839,33218703,39593
02261,2009,71,Private,"Total, all industries",427,3393,153429738,45222
02270,2009,70,Total Covered,"Total, all industries",147,2211,52475548,23733
02270,2009,71,Federal Government,"Total, all industries",13,25,791301,31236
02270,2009,71,State Government,"Total, all industries",21,28,1211502,43527
02270,2009,71,Local Government,"Total, all industries",47,1502,31629282,21064
02270,2009,71,Private,"Total, all industries",66,656,18843463,28710
02275,2009,70,Total Covered,"Total, all industries",92,805,24821807,30854
02275,2009,71,Federal Government,"Total, all industries",9,56,3109515,55527
02275,2009,71,State Government,"Total, all industries",7,22,963738,43152
02275,2009,71,Local Government,"Total, all industries",4,228,8621815,37774
02275,2009,71,Private,"Total, all industries",73,498,12126739,24355
02282,2009,70,Total Covered,"Total, all industries",46,314,10136357,32299
02282,2009,71,Federal Government,"Total, all industries",7,28,1647533,57978
02282,2009,71,State Government,"Total, all industries",4,0,0,0
02282,2009,71,Local Government,"Total, all industries",4,0,0,0
02282,2009,71,Private,"Total, all industries",31,170,4809331,28346
06001,2009,70,Total Covered,"Total, all industries",53000,640949,37728228417,58863
06001,2009,71,Federal Government,"Total, all industries",112,9944,710848196,71485
06001,2009,71,State Government,"Total, all industries",267,25530,1573015480,61613
06001,2009,71,Local Government,"Total, all industries",475,66813,4379544196,65549
06001,2009,71,Private,"Total, all industries",52146,538662,31064820545,57670
06013,2009,70,Total Covered,"Total, all industries",29430,320798,18028465083,56199
06013,2009,71,Federal Government,"Total, all industries",63,5560,344815622,62019
06013,2009,71,State Government,"Total, all industries",15,475,22778460,47938
06013,2009,71,Local Government,"Total, all industries",411,41657,2338047704,56126
06013,2009,71,Private,"Total, all industries",28941,273106,15322823297,56106
06015,2009,70,Total Covered,"Total, all industries",894,8345,277872314,33299
06015,2009,71,Federal Government,"Total, all industries",12,166,8183540,49323
06015,2009,71,State Government,"Total, all industries",36,1753,77235291,44057
06015,2009,71,Local Government,"Total, all industries",50,1892,68197397,36045
06015,2009,71,Private,"Total, all industries",796,4534,124256086,27406
06023,2009,70,Total Covered,"Total, all industries",5249,46186,1520222459,32915
06023,2009,71,Federal Government,"Total, all industries",68,800,42058684,52584
06023,2009,71,State Government,"Total, all industries",216,2364,123259837,52139
06023,2009,71,Local Government,"Total, all industries",177,9334,340052034,36431
06023,2009,71,Private,"Total, all industries",4788,33688,1014851904,30125
06037,2009,70,Total Covered,"Total, all industries",421249,3930689,201757652252,51329
06037,2009,71,Federal Government,"Total, all industries",438,50597,3242263048,64081
06037,2009,71,State Government,"Total, all industries",1553,73182,3960714193,54122
06037,2009,71,Local Government,"Total, all industries",1943,458571,26413931102,57601
06037,2009,71,Private,"Total, all industries",417315,3348340,168140743909,50216
06041,2009,70,Total Covered,"Total, all industries",11593,102632,5695312619,55492
06041,2009,71,Federal Government,"Total, all industries",41,896,53231089,59421
06041,2009,71,State Government,"Total, all industries",50,2136,98294236,46009
06041,2009,71,Local Government,"Total, all industries",167,11010,664971472,60399
06041,2009,71,Private,"Total, all industries",11336,88590,4878815822,55072
06045,2009,70,Total Covered,"Total, all industries",4182,29940,986843897,32961
06045,2009,71,Federal Government,"Total, all industries",37,273,13444466,49232
06045,2009,71,State Government,"Total, all industries",6,392,17373432,44292
06045,2009,71,Local Government,"Total, all industries",151,6199,258140079,41643
06045,2009,71,Private,"Total, all industries",3989,23075,697885920,30244
06053,2009,70,Total Covered,"Total, all industries",12575,165014,6643088216,40258
06053,2009,71,Federal Government,"Total, all industries",74,5298,420805092,79430
06053,2009,71,State Government,"Total, all industries",144,4507,209170907,46409
06053,2009,71,Local Government,"Total, all industries",379,20821,1171429644,56263
06053,2009,71,Private,"Total, all industries",11978,134389,4841682573,36028
06055,2009,70,Total Covered,"Total, all industries",5139,65012,2936846460,45174
06055,2009,71,Federal Government,"Total, all industries",17,395,22870240,57912
06055,2009,71,State Government,"Total, all industries",156,3498,179742554,51392
06055,2009,71,Local Government,"Total, all industries",96,6142,323505250,52673
06055,2009,71,Private,"Total, all industries",4870,54978,2410728416,43849
06059,2009,70,Total Covered,"Total, all industries",100128,1373084,70559813036,51388
06059,2009,71,Federal Government,"Total, all industries",139,11627,752235998,64699
06059,2009,71,State Government,"Total, all industries",380,21938,1292657626,58924
06059,2009,71,Local Government,"Total, all industries",845,113109,6359981941,56229
06059,2009,71,Private,"Total, all industries",98765,1226410,62154937471,50680
06073,2009,70,Total Covered,"Total, all industries",96716,1247861,61444861195,49240
06073,2009,71,Federal Government,"Total, all industries",255,43380,2998787194,69128
06073,2009,71,State Government,"Total, all industries",432,38956,1986775468,51001
06073,2009,71,Local Government,"Total, all industries",600,138821,7153978026,51534
06073,2009,71,Private,"Total, all industries",95430,1026705,49305320507,48023
06075,2009,70,Total Covered,"Total, all industries",51517,549716,40458651115,73599
06075,2009,71,Federal Government,"Total, all industries",128,14622,1185566283,81080
06075,2009,71,State Government,"Total, all industries",745,39243,2918500939,74370
06075,2009,71,Local Government,"Total, all industries",39,42759,3220486299,75317
06075,2009,71,Private,"Total, all industries",50605,453091,33134097594,73129
06079,2009,70,Total Covered,"Total, all industries",9570,99636,3877139300,38913
06079,2009,71,Federal Government,"Total, all industries",39,632,31557577,49966
06079,2009,71,State Government,"Total, all industries",265,8532,444679337,52120
06079,2009,71,Local Government,"Total, all industries",171,10861,535826315,49335
06079,2009,71,Private,"Total, all industries",9096,79612,2865076071,35988
06081,2009,70,Total Covered,"Total, all industries",23623,323195,24725008035,76502
06081,2009,71,Federal Government,"Total, all industries",61,3402,227804928,66965
06081,2009,71,State Government,"Total, all industries",15,545,23724232,43524
06081,2009,71,Local Government,"Total, all industries",306,26826,1678778397,62581
06081,2009,71,Private,"Total, all industries",23241,292423,22794700478,77951
06083,2009,70,Total Covered,"Total, all industries",14170,179282,7755218986,43257
06083,2009,71,Federal Government,"Total, all industries",60,3713,232231685,62551
06083,2009,71,State Government,"Total, all industries",26,0,0,0
06083,2009,71,Local Government,"Total, all industries",290,0,0,0
06083,2009,71,Private,"Total, all industries",13795,145919,6043759532,41419
06085,2009,70,Total Covered,"Total, all industries",60035,848938,68191523704,80326
06085,2009,71,Federal Government,"Total, all industries",93,10655,706191186,66276
06085,2009,71,State Government,"Total, all industries",210,5854,316907585,54139
06085,2009,71,Local Government,"Total, all industries",969,72086,4803452230,66635
06085,2009,71,Private,"Total, all industries",58763,760343,62364972703,82022
06087,2009,70,Total Covered,"Total, all industries",8954,93293,3813761856,40880
