area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1989,26,Total Covered,All Industries,2323,26327,377240323,14329
01003,1989,27,Federal Government,All Industries,12,194,4623114,23830
01003,1989,27,State Government,All Industries,20,892,14377966,16118
01003,1989,27,Local Government,All Industries,33,3725,64632118,17350
01003,1989,27,Private,All Industries,2258,21516,293607125,13645
01097,1989,26,Total Covered,All Industries,8210,140508,2807645186,19982
01097,1989,27,Federal Government,All Industries,32,2930,88232365,30113
01097,1989,27,State Government,All Industries,33,7340,150704567,20531
01097,1989,27,Local Government,All Industries,45,12208,230264594,18861
01097,1989,27,Private,All Industries,8099,118029,2338443660,19812
02013,1989,26,Total Covered,All Industries,52,1280,30101757,23516
02013,1989,27,Federal Government,All Industries,5,31,1245865,40189
02013,1989,27,State Government,All Industries,0,0,0,0
02013,1989,27,Local Government,All Industries,8,178,4887616,27458
02013,1989,27,Private,All Industries,38,1071,23965677,22376
02016,1989,26,Total Covered,All Industries,161,3250,83232492,25609
02016,1989,27,Federal Government,All Industries,14,813,13224123,16265
02016,1989,27,State Government,All Industries,9,77,2133089,27702
02016,1989,27,Local Government,All Industries,8,322,9830470,30529
02016,1989,27,Private,All Industries,129,2038,58044810,28481
02020,1989,26,Total Covered,All Industries,5812,102827,3082041144,29973
02020,1989,27,Federal Government,All Industries,58,10191,326887404,32076
02020,1989,27,State Government,All Industries,30,7044,240583192,34154
02020,1989,27,Local Government,All Industries,5,7583,307568454,40560
02020,1989,27,Private,All Industries,5719,78009,2207002094,28291
02050,1989,26,Total Covered,All Industries,269,4207,94765609,22525
02050,1989,27,Federal Government,All Industries,14,284,8644680,30439
02050,1989,27,State Government,All Industries,17,300,12435017,41450
02050,1989,27,Local Government,All Industries,41,1620,38704772,23891
02050,1989,27,Private,All Industries,196,2003,34981140,17464
02060,1989,26,Total Covered,All Industries,85,1231,33931116,27563
02060,1989,27,Federal Government,All Industries,8,92,2405956,26151
02060,1989,27,State Government,All Industries,8,45,1571220,34916
02060,1989,27,Local Government,All Industries,5,260,6946235,26716
02060,1989,27,Private,All Industries,63,834,23007705,27587
02070,1989,26,Total Covered,All Industries,213,2354,54362755,23093
02070,1989,27,Federal Government,All Industries,12,86,2581712,30019
02070,1989,27,State Government,All Industries,13,68,2658548,39096
02070,1989,27,Local Government,All Industries,25,453,10305251,22748
02070,1989,27,Private,All Industries,163,1746,38817244,22232
02100,1989,26,Total Covered,All Industries,102,1104,36992982,33508
02100,1989,27,Federal Government,All Industries,3,9,330695,36743
02100,1989,27,State Government,All Industries,0,0,0,0
02100,1989,27,Local Government,All Industries,3,111,2911306,26227
02100,1989,27,Private,All Industries,87,940,32358529,34423
02110,1989,26,Total Covered,All Industries,833,13256,374547535,28254
02110,1989,27,Federal Government,All Industries,26,1086,40471192,37266
02110,1989,27,State Government,All Industries,24,4296,154919438,36061
02110,1989,27,Local Government,All Industries,4,1340,44016328,32848
02110,1989,27,Private,All Industries,779,6534,135140577,20682
02122,1989,26,Total Covered,All Industries,1239,12885,394726110,30634
02122,1989,27,Federal Government,All Industries,24,269,8809191,32747
02122,1989,27,State Government,All Industries,35,1055,36866535,34944
02122,1989,27,Local Government,All Industries,22,1902,58688304,30856
02122,1989,27,Private,All Industries,1157,9658,290362080,30064
02130,1989,26,Total Covered,All Industries,496,7062,195975232,27750
02130,1989,27,Federal Government,All Industries,13,273,8996266,32953
02130,1989,27,State Government,All Industries,17,527,19177348,36389
02130,1989,27,Local Government,All Industries,8,873,27852985,31904
02130,1989,27,Private,All Industries,457,5389,139948633,25969
02150,1989,26,Total Covered,All Industries,462,5506,148051236,26889
02150,1989,27,Federal Government,All Industries,8,160,5464232,34151
02150,1989,27,State Government,All Industries,19,273,10205987,37384
02150,1989,27,Local Government,All Industries,10,625,17863998,28582
02150,1989,27,Private,All Industries,424,4447,114517019,25751
02170,1989,26,Total Covered,All Industries,677,6267,152280880,24298
02170,1989,27,Federal Government,All Industries,15,104,3276894,31508
02170,1989,27,State Government,All Industries,24,809,27186994,33605
02170,1989,27,Local Government,All Industries,5,1376,40805662,29655
02170,1989,27,Private,All Industries,633,3978,81011330,20364
02180,1989,26,Total Covered,All Industries,213,2720,71830352,26408
02180,1989,27,Federal Government,All Industries,11,96,3195190,33283
02180,1989,27,State Government,All Industries,17,223,10140757,45474
02180,1989,27,Local Government,All Industries,23,908,22127133,24369
02180,1989,27,Private,All Industries,162,1493,36367272,24358
02185,1989,26,Total Covered,All Industries,167,6977,353698566,50694
02185,1989,27,Federal Government,All Industries,8,102,2401583,23544
02185,1989,27,State Government,All Industries,11,30,1241380,41379
02185,1989,27,Local Government,All Industries,10,1649,69994439,42446
02185,1989,27,Private,All Industries,137,5196,280061164,53899
02188,1989,26,Total Covered,All Industries,118,1884,50302204,26699
02188,1989,27,Federal Government,All Industries,9,89,2810082,31573
02188,1989,27,State Government,All Industries,14,84,3485525,41494
02188,1989,27,Local Government,All Industries,20,772,18292268,23694
02188,1989,27,Private,All Industries,74,940,25714329,27355
02220,1989,26,Total Covered,All Industries,328,3884,97752504,25167
02220,1989,27,Federal Government,All Industries,9,260,8126612,31256
02220,1989,27,State Government,All Industries,16,277,8129811,29349
02220,1989,27,Local Government,All Industries,3,408,13133446,32189
02220,1989,27,Private,All Industries,300,2939,68362635,23260
02261,1989,26,Total Covered,All Industries,523,5665,279491297,49336
02261,1989,27,Federal Government,All Industries,14,107,3311647,30949
02261,1989,27,State Government,All Industries,30,572,21664222,37874
02261,1989,27,Local Government,All Industries,9,643,19751763,30718
02261,1989,27,Private,All Industries,470,4344,234763665,54043
02270,1989,26,Total Covered,All Industries,93,1422,27520028,19353
02270,1989,27,Federal Government,All Industries,6,24,402320,16763
02270,1989,27,State Government,All Industries,0,0,0,0
02270,1989,27,Local Government,All Industries,18,817,16902323,20688
02270,1989,27,Private,All Industries,62,553,9531639,17236
06001,1989,26,Total Covered,All Industries,30101,582990,15255752977,26168
06001,1989,27,Federal Government,All Industries,97,22219,770282400,34667
06001,1989,27,State Government,All Industries,293,38070,1039402425,27302
06001,1989,27,Local Government,All Industries,137,56834,1647690060,28991
06001,1989,27,Private,All Industries,29573,465865,11798378092,25325
06013,1989,26,Total Covered,All Industries,18211,291821,7581394258,25979
06013,1989,27,Federal Government,All Industries,50,6968,216936822,31133
06013,1989,27,State Government,All Industries,35,661,20110481,30424
06013,1989,27,Local Government,All Industries,96,33786,875681218,25918
06013,1989,27,Private,All Industries,18030,250406,6468665737,25832
06015,1989,26,Total Covered,All Industries,610,5515,103002974,18676
06015,1989,27,Federal Government,All Industries,11,161,4008498,24897
06015,1989,27,State Government,All Industries,0,0,0,0
06015,1989,27,Local Government,All Industries,17,974,19449247,19968
06015,1989,27,Private,All Industries,567,4100,70276909,17140
06023,1989,26,Total Covered,All Industries,4047,43425,846752721,19499
06023,1989,27,Federal Government,All Industries,44,971,22984063,23670
06023,1989,27,State Government,All Industries,255,2210,71394890,32305
06023,1989,27,Local Government,All Industries,79,5743,115617402,20131
06023,1989,27,Private,All Industries,3668,34501,636756366,18456
06037,1989,26,Total Covered,All Industries,217520,4250760,113564961320,26716
06037,1989,27,Federal Government,All Industries,292,73320,2162867261,29499
06037,1989,27,State Government,All Industries,1859,58986,1635943947,27734
06037,1989,27,Local Government,All Industries,502,370507,11058732040,29847
06037,1989,27,Private,All Industries,214870,3747953,98707418073,26336
06041,1989,26,Total Covered,All Industries,8618,94648,2323144913,24545
06041,1989,27,Federal Government,All Industries,29,949,27943475,29445
06041,1989,27,State Government,All Industries,0,0,0,0
06041,1989,27,Local Government,All Industries,77,9788,241071555,24629
06041,1989,27,Private,All Industries,8481,83115,2025008601,24363
06045,1989,26,Total Covered,All Industries,2895,28729,497144029,17304
06045,1989,27,Federal Government,All Industries,32,358,8734492,24398
06045,1989,27,State Government,All Industries,19,314,10329561,32896
06045,1989,27,Local Government,All Industries,57,4735,92867909,19613
06045,1989,27,Private,All Industries,2787,23321,385212067,16517
06053,1989,26,Total Covered,All Industries,8503,138316,2649180448,19153
06053,1989,27,Federal Government,All Industries,63,7736,159860324,20664
06053,1989,27,State Government,All Industries,48,900,28998010,32220
06053,1989,27,Local Government,All Industries,103,15106,384725578,25468
06053,1989,27,Private,All Industries,8288,114574,2075596536,18115
06055,1989,26,Total Covered,All Industries,3472,43329,865535144,19975
06055,1989,27,Federal Government,All Industries,16,324,9233176,28497
06055,1989,27,State Government,All Industries,134,3228,90019520,27887
06055,1989,27,Local Government,All Industries,30,4391,99170659,22584
06055,1989,27,Private,All Industries,3292,35385,667111789,18852
06059,1989,26,Total Covered,All Industries,59111,1203562,30499827685,25341
06059,1989,27,Federal Government,All Industries,84,15880,445945047,28082
06059,1989,27,State Government,All Industries,285,13777,420323641,30509
06059,1989,27,Local Government,All Industries,209,81773,2234132698,27321
06059,1989,27,Private,All Industries,58532,1092132,27399426299,25088
06073,1989,26,Total Covered,All Industries,53138,975286,22388321613,22955
06073,1989,27,Federal Government,All Industries,254,45364,1189785149,26227
06073,1989,27,State Government,All Industries,447,24200,643281372,26581
06073,1989,27,Local Government,All Industries,170,96688,2446873937,25306
06073,1989,27,Private,All Industries,52266,809034,18108381155,22382
