area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1983,26,Total Covered,All Industries,1832,19920,233591111,11726
01003,1983,27,Federal Government,All Industries,11,154,3096263,20105
01003,1983,27,State Government,All Industries,20,559,8029516,14364
01003,1983,27,Local Government,All Industries,30,2950,37810664,12817
01003,1983,27,Private,All Industries,1771,16257,184654668,11358
01097,1983,26,Total Covered,All Industries,7375,121280,1976661087,16298
01097,1983,27,Federal Government,All Industries,24,2398,60652985,25293
01097,1983,27,State Government,All Industries,35,7023,110467639,15729
01097,1983,27,Local Government,All Industries,45,11314,150935764,13340
01097,1983,27,Private,All Industries,7271,100545,1654604699,16456
02020,1983,26,Total Covered,All Industries,6397,102106,2815111805,27570
02020,1983,27,Federal Government,All Industries,61,9895,272022509,27490
02020,1983,27,State Government,All Industries,23,6375,199015031,31218
02020,1983,27,Local Government,All Industries,4,7851,269866769,34373
02020,1983,27,Private,All Industries,6309,77985,2074207496,26597
02050,1983,26,Total Covered,All Industries,270,3870,81952250,21176
02050,1983,27,Federal Government,All Industries,15,447,9908051,22165
02050,1983,27,State Government,All Industries,15,254,8060322,31733
02050,1983,27,Local Government,All Industries,36,1351,29601199,21910
02050,1983,27,Private,All Industries,204,1818,34382678,18912
02060,1983,26,Total Covered,All Industries,66,940,22094375,23504
02060,1983,27,Federal Government,All Industries,8,84,2467839,29379
02060,1983,27,State Government,All Industries,6,28,1039734,37133
02060,1983,27,Local Government,All Industries,4,262,5579769,21296
02060,1983,27,Private,All Industries,48,566,13007033,22980
02070,1983,26,Total Covered,All Industries,160,1679,43939178,26169
02070,1983,27,Federal Government,All Industries,10,78,1826105,23411
02070,1983,27,State Government,All Industries,10,66,2144707,32495
02070,1983,27,Local Government,All Industries,16,417,8987932,21553
02070,1983,27,Private,All Industries,124,1118,30980434,27710
02100,1983,26,Total Covered,All Industries,87,590,13872326,23512
02100,1983,27,Federal Government,All Industries,3,5,181648,36329
02100,1983,27,State Government,All Industries,0,0,0,0
02100,1983,27,Local Government,All Industries,0,0,0,0
02100,1983,27,Private,All Industries,73,438,9563328,21834
02110,1983,26,Total Covered,All Industries,854,12515,344413659,27520
02110,1983,27,Federal Government,All Industries,24,994,29195271,29371
02110,1983,27,State Government,All Industries,0,0,0,0
02110,1983,27,Local Government,All Industries,0,0,0,0
02110,1983,27,Private,All Industries,805,6111,139955902,22902
02122,1983,26,Total Covered,All Industries,1029,10303,287735801,27927
02122,1983,27,Federal Government,All Industries,23,193,5225102,27073
02122,1983,27,State Government,All Industries,29,693,22474733,32431
02122,1983,27,Local Government,All Industries,17,1489,40328551,27084
02122,1983,27,Private,All Industries,960,7928,219707415,27712
02130,1983,26,Total Covered,All Industries,505,5939,153938050,25919
02130,1983,27,Federal Government,All Industries,12,308,8259890,26817
02130,1983,27,State Government,All Industries,15,553,18882828,34146
02130,1983,27,Local Government,All Industries,6,861,22576121,26220
02130,1983,27,Private,All Industries,472,4217,104219211,24714
02150,1983,26,Total Covered,All Industries,390,4834,116976646,24198
02150,1983,27,Federal Government,All Industries,7,254,8404208,33087
02150,1983,27,State Government,All Industries,14,266,8609433,32366
02150,1983,27,Local Government,All Industries,9,574,14582762,25405
02150,1983,27,Private,All Industries,360,3740,85380243,22828
02170,1983,26,Total Covered,All Industries,636,5246,122779261,23404
02170,1983,27,Federal Government,All Industries,16,103,3140217,30487
02170,1983,27,State Government,All Industries,15,591,17106963,28945
02170,1983,27,Local Government,All Industries,5,977,25175297,25767
02170,1983,27,Private,All Industries,600,3575,77356784,21638
02180,1983,26,Total Covered,All Industries,203,2374,56283956,23708
02180,1983,27,Federal Government,All Industries,13,157,4190996,26694
02180,1983,27,State Government,All Industries,16,236,9308248,39441
02180,1983,27,Local Government,All Industries,22,763,14804415,19402
02180,1983,27,Private,All Industries,152,1218,27980297,22972
02185,1983,26,Total Covered,All Industries,195,10266,600263967,58471
02185,1983,27,Federal Government,All Industries,8,146,2496564,17099
02185,1983,27,State Government,All Industries,11,28,1052126,37575
02185,1983,27,Local Government,All Industries,7,1405,56484927,40202
02185,1983,27,Private,All Industries,169,8687,540230350,62188
02220,1983,26,Total Covered,All Industries,282,3294,83334753,25298
02220,1983,27,Federal Government,All Industries,8,463,10758718,23236
02220,1983,27,State Government,All Industries,14,236,6515817,27609
02220,1983,27,Local Government,All Industries,3,373,10849007,29085
02220,1983,27,Private,All Industries,257,2222,55211211,24847
02261,1983,26,Total Covered,All Industries,341,3702,108106254,29202
02261,1983,27,Federal Government,All Industries,12,68,1838338,27034
02261,1983,27,State Government,All Industries,26,499,17644705,35360
02261,1983,27,Local Government,All Industries,10,666,17268305,25928
02261,1983,27,Private,All Industries,293,2469,71354906,28900
02270,1983,26,Total Covered,All Industries,87,1010,18723424,18538
02270,1983,27,Federal Government,All Industries,4,37,560951,15160
02270,1983,27,State Government,All Industries,0,0,0,0
02270,1983,27,Local Government,All Industries,0,0,0,0
02270,1983,27,Private,All Industries,57,374,5260658,14065
06001,1983,26,Total Covered,All Industries,23156,477175,9529306032,19970
06001,1983,27,Federal Government,All Industries,60,21500,537477477,24998
06001,1983,27,State Government,All Industries,277,33151,692446112,20887
06001,1983,27,Local Government,All Industries,128,50617,1054015763,20823
06001,1983,27,Private,All Industries,22691,371907,7245366680,19481
06013,1983,26,Total Covered,All Industries,12781,210373,4039925261,19203
06013,1983,27,Federal Government,All Industries,21,6948,176039308,25336
06013,1983,27,State Government,All Industries,35,712,14216311,19966
06013,1983,27,Local Government,All Industries,99,30114,548118779,18201
06013,1983,27,Private,All Industries,12626,172599,3301550863,19128
06015,1983,26,Total Covered,All Industries,491,4831,68868967,14255
06015,1983,27,Federal Government,All Industries,7,177,3956220,22351
06015,1983,27,State Government,All Industries,10,129,2500840,19386
06015,1983,27,Local Government,All Industries,18,1021,15257299,14943
06015,1983,27,Private,All Industries,456,3504,47154608,13457
06023,1983,26,Total Covered,All Industries,3079,35575,553802189,15567
06023,1983,27,Federal Government,All Industries,17,842,17374005,20634
06023,1983,27,State Government,All Industries,245,2250,48258985,21448
06023,1983,27,Local Government,All Industries,82,4845,74143911,15303
06023,1983,27,Private,All Industries,2735,27638,414025288,14980
06037,1983,26,Total Covered,All Industries,166873,3551196,72139521242,20314
06037,1983,27,Federal Government,All Industries,82,70430,1802690429,25595
