area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1999,70,Total Covered,"Total, all industries",3907,47811,1042531260,21805
01003,1999,71,Federal Government,"Total, all industries",33,287,10233681,35647
01003,1999,71,State Government,"Total, all industries",31,968,24951927,25788
01003,1999,71,Local Government,"Total, all industries",86,6865,176239829,25674
01003,1999,71,Private,"Total, all industries",3757,39692,831105823,20939
01097,1999,70,Total Covered,"Total, all industries",9785,169579,4744603096,27979
01097,1999,71,Federal Government,"Total, all industries",51,2496,115694107,46356
01097,1999,71,State Government,"Total, all industries",67,8753,285893114,32664
01097,1999,71,Local Government,"Total, all industries",53,15096,396146247,26243
01097,1999,71,Private,"Total, all industries",9614,143235,3946869628,27555
02013,1999,70,Total Covered,"Total, all industries",93,1388,45024005,32430
02013,1999,71,Federal Government,"Total, all industries",5,22,807536,36568
02013,1999,71,Private,"Total, all industries",59,1148,37961322,33063
02016,1999,70,Total Covered,"Total, all industries",170,3548,127484611,35927
02016,1999,71,Federal Government,"Total, all industries",10,32,1384980,43852
02016,1999,71,State Government,"Total, all industries",20,36,1639305,45642
02016,1999,71,Local Government,"Total, all industries",7,376,14670505,39009
02016,1999,71,Private,"Total, all industries",134,3105,109789821,35361
02020,1999,70,Total Covered,"Total, all industries",7177,127328,4545122234,35696
02020,1999,71,Federal Government,"Total, all industries",74,9840,473740618,48144
02020,1999,71,Private,"Total, all industries",7043,100734,3396725178,33720
02050,1999,70,Total Covered,"Total, all industries",333,5683,137244794,24149
02050,1999,71,Federal Government,"Total, all industries",15,117,4182817,35674
02050,1999,71,State Government,"Total, all industries",34,291,13663816,46928
02050,1999,71,Local Government,"Total, all industries",40,1919,44057218,22955
02050,1999,71,Private,"Total, all industries",246,3356,75340943,22452
02060,1999,70,Total Covered,"Total, all industries",95,895,30670855,34288
02060,1999,71,Federal Government,"Total, all industries",8,45,2016385,44975
02060,1999,71,Private,"Total, all industries",71,540,18261338,33849
02070,1999,70,Total Covered,"Total, all industries",150,2230,64797968,29063
02070,1999,71,Federal Government,"Total, all industries",9,50,1621498,32430
02070,1999,71,State Government,"Total, all industries",20,82,3188189,39119
02070,1999,71,Local Government,"Total, all industries",12,439,12699565,28961
