area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1996,70,Total Covered,"Total, all industries",3437,40067,764869108,19090
01003,1996,71,Federal Government,"Total, all industries",32,245,8452811,34525
01003,1996,71,State Government,"Total, all industries",25,1020,22867667,22419
01003,1996,71,Local Government,"Total, all industries",86,5660,129301906,22844
01003,1996,71,Private,"Total, all industries",3294,33142,604246724,18232
01097,1996,70,Total Covered,"Total, all industries",9449,165228,4220874763,25546
01097,1996,71,Federal Government,"Total, all industries",53,2700,110728087,41012
01097,1996,71,State Government,"Total, all industries",49,8456,256967742,30389
01097,1996,71,Local Government,"Total, all industries",51,14071,329546844,23421
01097,1996,71,Private,"Total, all industries",9295,140001,3523632090,25169
02013,1996,70,Total Covered,"Total, all industries",87,1687,41898817,24842
02013,1996,71,Federal Government,"Total, all industries",7,20,780839,38402
02013,1996,71,Private,"Total, all industries",63,1430,35046496,24502
02016,1996,70,Total Covered,"Total, all industries",170,4310,131842113,30587
02016,1996,71,Federal Government,"Total, all industries",11,135,3568439,26433
02016,1996,71,State Government,"Total, all industries",12,29,1142554,38840
02016,1996,71,Local Government,"Total, all industries",7,387,14409416,37282
02016,1996,71,Private,"Total, all industries",141,3759,112721704,29984
02020,1996,70,Total Covered,"Total, all industries",6952,119028,4113304003,34558
02020,1996,71,Federal Government,"Total, all industries",81,10023,408340508,40742
02020,1996,71,Private,"Total, all industries",6822,92511,2906884311,31422
02050,1996,70,Total Covered,"Total, all industries",317,5424,131664194,24277
02050,1996,71,Federal Government,"Total, all industries",16,137,4891504,35813
02050,1996,71,State Government,"Total, all industries",28,302,14117137,46733
02050,1996,71,Local Government,"Total, all industries",40,1628,43251391,26574
02050,1996,71,Private,"Total, all industries",234,3357,69404162,20673
02060,1996,70,Total Covered,"Total, all industries",98,993,32684737,32929
02060,1996,71,Federal Government,"Total, all industries",8,50,2378498,47729
02060,1996,71,Private,"Total, all industries",77,636,19008042,29910
02070,1996,70,Total Covered,"Total, all industries",147,2027,56335124,27788
02070,1996,71,Federal Government,"Total, all industries",8,50,1909477,38063
02070,1996,71,State Government,"Total, all industries",18,60,2447402,40904
02070,1996,71,Local Government,"Total, all industries",14,388,11826900,30449
02070,1996,71,Private,"Total, all industries",108,1529,40151345,26261
02100,1996,70,Total Covered,"Total, all industries",126,854,22446554,26284
02100,1996,71,Federal Government,"Total, all industries",4,12,623631,51257
02100,1996,71,State Government,"Total, all industries",8,31,1183937,38192
02100,1996,71,Local Government,"Total, all industries",3,117,3481044,29753
02100,1996,71,Private,"Total, all industries",112,694,17157942,24729
02110,1996,70,Total Covered,"Total, all industries",1047,15766,502551073,31876
02110,1996,71,Federal Government,"Total, all industries",30,894,46457867,51995
02110,1996,71,State Government,"Total, all industries",26,4086,157051512,38437
02110,1996,71,Local Government,"Total, all industries",4,1608,60761032,37785
02110,1996,71,Private,"Total, all industries",988,9178,238280662,25961
02122,1996,70,Total Covered,"Total, all industries",1615,15767,475202258,30139
02122,1996,71,Federal Government,"Total, all industries",36,405,18431621,45501
02122,1996,71,State Government,"Total, all industries",67,976,36508798,37403
02122,1996,71,Local Government,"Total, all industries",15,2610,89357618,34241
02122,1996,71,Private,"Total, all industries",1498,11776,330904221,28099
02130,1996,70,Total Covered,"Total, all industries",608,7756,251949328,32484
02130,1996,71,Federal Government,"Total, all industries",15,303,13521626,44626
02130,1996,71,State Government,"Total, all industries",17,552,20037543,36294
02130,1996,71,Local Government,"Total, all industries",8,878,30995560,35286
02130,1996,71,Private,"Total, all industries",568,6023,187394599,31116
02150,1996,70,Total Covered,"Total, all industries",490,6217,156410218,25157
02150,1996,71,Federal Government,"Total, all industries",11,158,7524492,47598
02150,1996,71,State Government,"Total, all industries",21,239,8981379,37592
02150,1996,71,Local Government,"Total, all industries",10,695,21837131,31424
02150,1996,71,Private,"Total, all industries",449,5126,118067216,23035
02164,1996,70,Total Covered,"Total, all industries",103,579,12757666,22034
02164,1996,71,Federal Government,"Total, all industries",7,43,1484313,34188
02164,1996,71,Private,"Total, all industries",76,420,9266107,22040
02170,1996,70,Total Covered,"Total, all industries",1058,9934,279223834,28107
02170,1996,71,Federal Government,"Total, all industries",24,138,5937401,43051
02170,1996,71,State Government,"Total, all industries",36,799,29066766,36379
02170,1996,71,Local Government,"Total, all industries",5,1806,71181660,39421
02170,1996,71,Private,"Total, all industries",993,7192,173038007,24061
02180,1996,70,Total Covered,"Total, all industries",264,3319,90549352,27285
02180,1996,71,Federal Government,"Total, all industries",16,90,3327582,36905
02180,1996,71,State Government,"Total, all industries",26,193,9540333,49539
02180,1996,71,Local Government,"Total, all industries",30,1035,27532656,26602
02180,1996,71,Private,"Total, all industries",193,2001,50148781,25063
02185,1996,70,Total Covered,"Total, all industries",195,8100,503090816,62107
02185,1996,71,Federal Government,"Total, all industries",7,52,1967970,38090
02185,1996,71,State Government,"Total, all industries",15,53,2679027,50310
