area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1975,26,Total Covered,All Industries,0,0,0,0
01003,1975,27,Federal Government,All Industries,17,91,1117016,12274
01003,1975,27,State Government,All Industries,0,0,0,0
01003,1975,27,Private,All Industries,1268,11806,80766525,6841
01097,1975,26,Total Covered,All Industries,5737,92857,861350225,9276
01097,1975,27,Federal Government,All Industries,26,1989,29725267,14944
01097,1975,27,State Government,All Industries,4,3339,27502789,8236
01097,1975,27,Private,All Industries,5707,87529,804122169,9186
02020,1975,26,Total Covered,All Industries,3995,60571,1034603881,17080
02020,1975,27,Federal Government,All Industries,65,10212,162740113,15936
02020,1975,27,State Government,All Industries,0,0,0,0
02020,1975,27,Local Government,All Industries,0,0,0,0
02020,1975,27,Private,All Industries,3927,49317,856230599,17361
02050,1975,26,Total Covered,All Industries,144,1555,15440315,9929
02050,1975,27,Federal Government,All Industries,40,428,6071286,14185
02050,1975,27,State Government,All Industries,0,0,0,0
02050,1975,27,Local Government,All Industries,0,0,0,0
02050,1975,27,Private,All Industries,97,1012,8392916,8293
02060,1975,26,Total Covered,All Industries,0,0,0,0
02060,1975,27,Federal Government,All Industries,7,118,1475398,12503
02060,1975,27,Local Government,All Industries,0,0,0,0
02060,1975,27,Private,All Industries,30,379,4871939,12854
02070,1975,26,Total Covered,All Industries,75,527,6584282,12493
02070,1975,27,Federal Government,All Industries,16,76,940111,12369
02070,1975,27,State Government,All Industries,0,0,0,0
02070,1975,27,Local Government,All Industries,0,0,0,0
02070,1975,27,Private,All Industries,58,450,5623442,12496
02100,1975,26,Total Covered,All Industries,0,0,0,0
02100,1975,27,Federal Government,All Industries,5,17,261055,15356
02100,1975,27,Local Government,All Industries,0,0,0,0
02100,1975,27,Private,All Industries,54,360,4869803,13527
02110,1975,26,Total Covered,All Industries,485,5422,79376376,14639
02110,1975,27,Federal Government,All Industries,31,993,17935578,18062
02110,1975,27,State Government,All Industries,3,705,13020136,18468
02110,1975,27,Private,All Industries,451,3724,48420662,13002
02130,1975,26,Total Covered,All Industries,424,4001,55547824,13883
02130,1975,27,Federal Government,All Industries,8,186,2939490,15803
02130,1975,27,State Government,All Industries,3,202,4461825,22088
02130,1975,27,Private,All Industries,413,3613,48146509,13325
02150,1975,26,Total Covered,All Industries,508,3156,43200464,13688
02150,1975,27,Federal Government,All Industries,12,268,4897131,18272
02150,1975,27,State Government,All Industries,0,0,0,0
02150,1975,27,Local Government,All Industries,0,0,0,0
02150,1975,27,Private,All Industries,492,2855,37908967,13278
02170,1975,26,Total Covered,All Industries,228,1255,18671395,14877
02170,1975,27,Federal Government,All Industries,23,123,2336142,18993
02170,1975,27,State Government,All Industries,0,0,0,0
02170,1975,27,Local Government,All Industries,0,0,0,0
02170,1975,27,Private,All Industries,202,1058,15345206,14503
02180,1975,26,Total Covered,All Industries,138,1246,14237218,11426
02180,1975,27,Federal Government,All Industries,33,186,2554040,13731
02180,1975,27,State Government,All Industries,0,0,0,0
02180,1975,27,Local Government,All Industries,0,0,0,0
02180,1975,27,Private,All Industries,100,1022,11161909,10921
02220,1975,26,Total Covered,All Industries,0,0,0,0
02220,1975,27,Federal Government,All Industries,10,503,7269178,14451
02220,1975,27,State Government,All Industries,0,0,0,0
02220,1975,27,Private,All Industries,198,2067,31496183,15237
02230,1975,26,Total Covered,All Industries,119,664,6478883,9757
02230,1975,27,Federal Government,All Industries,15,66,994255,15064
02230,1975,27,Local Government,All Industries,3,48,417903,8706
02230,1975,27,Private,All Industries,101,550,5066725,9212
02270,1975,26,Total Covered,All Industries,0,0,0,0
02270,1975,27,Federal Government,All Industries,23,178,2322321,13046
02270,1975,27,Local Government,All Industries,0,0,0,0
02270,1975,27,Private,All Industries,35,251,2794571,11133
06001,1975,26,Total Covered,All Industries,17759,382891,4388827793,11462
06001,1975,27,Federal Government,All Industries,49,24004,338883093,14117
06001,1975,27,State Government,All Industries,158,34644,473612711,13670
06001,1975,27,Local Government,All Industries,30,13009,110083604,8462
06001,1975,27,Private,All Industries,17522,311234,3466248385,11137
06013,1975,26,Total Covered,All Industries,7958,128552,1400793152,10896
06013,1975,27,Federal Government,All Industries,15,4130,58999625,14285
06013,1975,27,State Government,All Industries,38,678,11467629,16913
06013,1975,27,Local Government,All Industries,36,10434,88382964,8470
06013,1975,27,Private,All Industries,7869,113310,1241942934,10960
06015,1975,26,Total Covered,All Industries,360,3764,34258875,9101
06015,1975,27,Federal Government,All Industries,6,149,2061556,13835
06015,1975,27,State Government,All Industries,0,0,0,0
06015,1975,27,Local Government,All Industries,0,0,0,0
06015,1975,27,Private,All Industries,344,3344,29859916,8929
06023,1975,26,Total Covered,All Industries,2456,29177,284624803,9755
06023,1975,27,Federal Government,All Industries,12,709,8972586,12655
06023,1975,27,State Government,All Industries,111,2016,30975285,15364
06023,1975,27,Local Government,All Industries,37,1161,6985661,6016
06023,1975,27,Private,All Industries,2296,25291,237691271,9398
06037,1975,26,Total Covered,All Industries,128472,2689328,29548208937,10987
06037,1975,27,Federal Government,All Industries,95,69750,1008631852,14460
06037,1975,27,State Government,All Industries,897,45960,673334929,14650
06037,1975,27,Local Government,All Industries,130,62058,498966474,8040
06037,1975,27,Private,All Industries,127350,2511560,27367275682,10896
06041,1975,26,Total Covered,All Industries,4331,44679,423435207,9477
06041,1975,27,Federal Government,All Industries,17,1493,19411292,13001
06041,1975,27,State Government,All Industries,36,1020,20343812,19944
06041,1975,27,Local Government,All Industries,24,2584,22467952,8695
06041,1975,27,Private,All Industries,4254,39582,361212151,9125
06045,1975,26,Total Covered,All Industries,1406,13866,120730286,8706
06045,1975,27,Federal Government,All Industries,12,379,4516919,11917
06045,1975,27,State Government,All Industries,24,331,5894416,17807
06045,1975,27,Local Government,All Industries,14,766,4758900,6212
06045,1975,27,Private,All Industries,1356,12390,105560051,8519
06053,1975,26,Total Covered,All Industries,4714,72859,666271290,9144
