area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2016,70,Total Covered,"10 Total, all industries",5822,70107,2405999881,34319
01003,2016,71,Federal Government,"10 Total, all industries",32,341,19815947,58197
01003,2016,71,State Government,"10 Total, all industries",36,1156,43849013,37918
01003,2016,71,Local Government,"10 Total, all industries",84,7692,306205912,39807
01003,2016,71,Private,"10 Total, all industries",5669,60918,2036129009,33424
01097,2016,70,Total Covered,"10 Total, all industries",9943,169094,7665234084,45331
01097,2016,71,Federal Government,"10 Total, all industries",69,2584,195684530,75724
01097,2016,71,State Government,"10 Total, all industries",60,6405,349843200,54622
01097,2016,71,Local Government,"10 Total, all industries",205,15378,576149839,37467
01097,2016,71,Private,"10 Total, all industries",9609,144727,6543556515,45213
02013,2016,70,Total Covered,"10 Total, all industries",104,2473,127157843,51424
02013,2016,71,Federal Government,"10 Total, all industries",8,23,1416439,62953
02013,2016,71,State Government,"10 Total, all industries",16,19,851204,44605
02013,2016,71,Local Government,"10 Total, all industries",17,226,8888887,39331
02013,2016,71,Private,"10 Total, all industries",63,2205,116001313,52604
02016,2016,70,Total Covered,"10 Total, all industries",167,3689,210414054,57038
02016,2016,71,Federal Government,"10 Total, all industries",5,15,1052991,72620
02016,2016,71,State Government,"10 Total, all industries",17,28,1991846,71137
02016,2016,71,Local Government,"10 Total, all industries",13,414,21311068,51424
02016,2016,71,Private,"10 Total, all industries",132,3232,186058149,57566
02020,2016,70,Total Covered,"10 Total, all industries",8278,151070,8445356356,55904
02020,2016,71,Federal Government,"10 Total, all industries",103,8544,690117323,80775
02020,2016,71,State Government,"10 Total, all industries",68,0,0,0
02020,2016,71,Local Government,"10 Total, all industries",12,0,0,0
02020,2016,71,Private,"10 Total, all industries",8095,123578,6635474592,53695
02050,2016,70,Total Covered,"10 Total, all industries",366,6897,283842964,41157
02050,2016,71,Federal Government,"10 Total, all industries",24,76,3756253,49370
02050,2016,71,State Government,"10 Total, all industries",49,316,24251598,76766
02050,2016,71,Local Government,"10 Total, all industries",81,2561,85791504,33498
02050,2016,71,Private,"10 Total, all industries",212,3944,170043609,43120
02060,2016,70,Total Covered,"10 Total, all industries",116,1178,61572753,52284
02060,2016,71,Federal Government,"10 Total, all industries",7,51,3525402,69810
02060,2016,71,State Government,"10 Total, all industries",9,25,1852568,74851
02060,2016,71,Local Government,"10 Total, all industries",7,148,6919142,46804
02060,2016,71,Private,"10 Total, all industries",93,955,49275641,51620
02070,2016,70,Total Covered,"10 Total, all industries",154,2545,109339206,42958
02070,2016,71,Federal Government,"10 Total, all industries",11,44,2769219,62937
02070,2016,71,State Government,"10 Total, all industries",23,90,5568774,62221
02070,2016,71,Local Government,"10 Total, all industries",25,558,19658940,35231
02070,2016,71,Private,"10 Total, all industries",95,1854,81342273,43880
02100,2016,70,Total Covered,"10 Total, all industries",158,955,34344737,35954
02100,2016,71,Federal Government,"10 Total, all industries",2,11,1087665,98879
02100,2016,71,State Government,"10 Total, all industries",13,38,1929503,50776
02100,2016,71,Local Government,"10 Total, all industries",3,129,5093464,39357
02100,2016,71,Private,"10 Total, all industries",141,777,26234105,33771
02105,2016,70,Total Covered,"10 Total, all industries",137,775,27827770,35918
02105,2016,71,Federal Government,"10 Total, all industries",9,100,6196204,61756
02105,2016,71,State Government,"10 Total, all industries",17,9,448470,49830
02105,2016,71,Local Government,"10 Total, all industries",19,242,8353973,34509
02105,2016,71,Private,"10 Total, all industries",92,423,12829123,30305
02110,2016,70,Total Covered,"10 Total, all industries",1119,17468,891412924,51031
02110,2016,71,Federal Government,"10 Total, all industries",24,692,65201345,94199
02110,2016,71,State Government,"10 Total, all industries",34,3616,223320264,61762
02110,2016,71,Local Government,"10 Total, all industries",6,2219,116061970,52310
02110,2016,71,Private,"10 Total, all industries",1055,10941,486829345,44494
02122,2016,70,Total Covered,"10 Total, all industries",1980,19702,932071624,47309
02122,2016,71,Federal Government,"10 Total, all industries",30,352,27352134,77668
02122,2016,71,State Government,"10 Total, all industries",80,1180,69028503,58519
02122,2016,71,Local Government,"10 Total, all industries",36,3186,171203787,53742
02122,2016,71,Private,"10 Total, all industries",1834,14984,664487200,44346
02130,2016,70,Total Covered,"10 Total, all industries",600,7308,332985853,45568
02130,2016,71,Federal Government,"10 Total, all industries",13,233,17950591,77014
02130,2016,71,State Government,"10 Total, all industries",18,591,34630319,58629
02130,2016,71,Local Government,"10 Total, all industries",8,1053,54825322,52066
02130,2016,71,Private,"10 Total, all industries",561,5431,225579621,41537
02150,2016,70,Total Covered,"10 Total, all industries",484,6206,265312160,42748
02150,2016,71,Federal Government,"10 Total, all industries",15,289,16863164,58350
02150,2016,71,State Government,"10 Total, all industries",26,234,13610584,58103
02150,2016,71,Local Government,"10 Total, all industries",19,862,37447036,43446
02150,2016,71,Private,"10 Total, all industries",424,4821,197391376,40942
02164,2016,70,Total Covered,"10 Total, all industries",130,828,31485282,38026
02164,2016,71,Federal Government,"10 Total, all industries",11,44,1986186,44717
02164,2016,71,State Government,"10 Total, all industries",10,7,487489,66476
