area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1978,26,Total Covered,All Industries,1542,17087,143360286,8390
01003,1978,27,Federal Government,All Industries,10,137,1943210,14184
01003,1978,27,State Government,All Industries,16,649,6431838,9910
01003,1978,27,Local Government,All Industries,30,2524,20876034,8271
01003,1978,27,Private,All Industries,1486,13777,114109204,8282
01097,1978,26,Total Covered,All Industries,6671,125609,1414815833,11263
01097,1978,27,Federal Government,All Industries,20,2249,39452191,17542
01097,1978,27,State Government,All Industries,27,6197,70574471,11388
01097,1978,27,Local Government,All Industries,43,12043,113053192,9387
01097,1978,27,Private,All Industries,6581,105120,1191735979,11336
02020,1978,26,Total Covered,All Industries,4659,76704,1555825977,20283
02020,1978,27,Federal Government,All Industries,63,9918,200539877,20219
02020,1978,27,State Government,All Industries,24,4434,91773101,20697
02020,1978,27,Local Government,All Industries,5,6744,151075442,22401
02020,1978,27,Private,All Industries,4567,55608,1112437557,20004
02050,1978,26,Total Covered,All Industries,168,2890,32715994,11320
02050,1978,27,Federal Government,All Industries,22,419,6152589,14683
02050,1978,27,State Government,All Industries,14,187,3931663,21024
02050,1978,27,Local Government,All Industries,22,518,6462676,12476
02050,1978,27,Private,All Industries,110,1766,16169066,9155
02060,1978,26,Total Covered,All Industries,40,653,10306559,15783
02060,1978,27,Federal Government,All Industries,5,79,1716244,21724
02060,1978,27,State Government,All Industries,5,28,728958,26034
02060,1978,27,Local Government,All Industries,6,174,2517122,14466
02060,1978,27,Private,All Industries,24,372,5344235,14366
02070,1978,26,Total Covered,All Industries,104,1138,18517698,16272
02070,1978,27,Federal Government,All Industries,14,115,1767506,15369
02070,1978,27,State Government,All Industries,8,48,1043843,21746
02070,1978,27,Local Government,All Industries,9,260,4186164,16100
02070,1978,27,Private,All Industries,73,715,11520185,16112
02100,1978,26,Total Covered,All Industries,70,384,5355036,13945
02100,1978,27,Federal Government,All Industries,5,13,234469,18036
02100,1978,27,State Government,All Industries,7,38,775057,20396
02100,1978,27,Local Government,All Industries,4,90,1480174,16446
02100,1978,27,Private,All Industries,54,243,2865336,11791
02110,1978,26,Total Covered,All Industries,602,10202,190506630,18673
02110,1978,27,Federal Government,All Industries,26,1243,25858545,20803
02110,1978,27,State Government,All Industries,43,3613,78619994,21760
02110,1978,27,Local Government,All Industries,4,994,17547736,17653
02110,1978,27,Private,All Industries,529,4352,68480355,15735
02130,1978,26,Total Covered,All Industries,393,5112,92257036,18047
02130,1978,27,Federal Government,All Industries,9,242,4251735,17569
