area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,1999,26,Total Covered,All Industries,3952,47917,1043698042,21781
01003,1999,27,Federal Government,All Industries,34,291,10269331,35289
01003,1999,27,State Government,All Industries,31,968,24951927,25776
01003,1999,27,Local Government,All Industries,86,6862,176239839,25683
01003,1999,27,Private,All Industries,3801,39797,832236945,20912
01097,1999,26,Total Covered,All Industries,9878,169769,4743222405,27939
01097,1999,27,Federal Government,All Industries,52,2505,115899282,46267
01097,1999,27,State Government,All Industries,67,8740,285894360,32711
01097,1999,27,Local Government,All Industries,53,15099,396184519,26239
01097,1999,27,Private,All Industries,9706,143425,3945244244,27507
02013,1999,26,Total Covered,All Industries,93,1389,45032251,32420
02013,1999,27,Federal Government,All Industries,5,22,807536,36706
02013,1999,27,State Government,All Industries,15,16,577104,36069
02013,1999,27,Local Government,All Industries,14,202,5676664,28102
02013,1999,27,Private,All Industries,59,1149,37970947,33046
02016,1999,26,Total Covered,All Industries,170,3547,127424814,35924
02016,1999,27,Federal Government,All Industries,10,32,1384980,43280
02016,1999,27,State Government,All Industries,20,36,1639305,45536
02016,1999,27,Local Government,All Industries,7,376,14670505,39017
02016,1999,27,Private,All Industries,133,3103,109730024,35362
02020,1999,26,Total Covered,All Industries,7135,127089,4537879789,35706
02020,1999,27,Federal Government,All Industries,78,9852,473976588,48109
02020,1999,27,State Government,All Industries,49,7963,301594734,37874
02020,1999,27,Local Government,All Industries,12,8791,382716504,43535
02020,1999,27,Private,All Industries,6996,100484,3379591963,33633
02050,1999,26,Total Covered,All Industries,331,5686,137678846,24213
02050,1999,27,Federal Government,All Industries,15,117,4182817,35750
02050,1999,27,State Government,All Industries,34,291,13663816,46954
02050,1999,27,Local Government,All Industries,39,1919,44059208,22959
02050,1999,27,Private,All Industries,243,3358,75773005,22564
02060,1999,26,Total Covered,All Industries,94,895,30670855,34269
02060,1999,27,Federal Government,All Industries,8,45,2016385,44808
02060,1999,27,State Government,All Industries,11,26,1270161,48852
02060,1999,27,Local Government,All Industries,5,284,9122971,32123
02060,1999,27,Private,All Industries,70,540,18261338,33817
02070,1999,26,Total Covered,All Industries,149,2255,64925383,28791
02070,1999,27,Federal Government,All Industries,9,50,1621498,32429
02070,1999,27,State Government,All Industries,20,82,3188189,38880
02070,1999,27,Local Government,All Industries,12,439,12699565,28928
02070,1999,27,Private,All Industries,108,1685,47416131,28140
02100,1999,26,Total Covered,All Industries,141,872,23202660,26608
02100,1999,27,Federal Government,All Industries,5,11,585737,53248
