area_fips,year,agglvl_code,own_title,industry_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,avg_annual_pay
01003,2001,70,Total Covered,"Total, all industries",4121,48971,1148223606,23447
01003,2001,71,Federal Government,"Total, all industries",32,305,11583727,37969
01003,2001,71,State Government,"Total, all industries",32,1011,27558438,27268
01003,2001,71,Local Government,"Total, all industries",85,6545,180722290,27612
01003,2001,71,Private,"Total, all industries",3972,41110,928359151,22582
01097,2001,70,Total Covered,"Total, all industries",9592,167000,4926784614,29502
01097,2001,71,Federal Government,"Total, all industries",52,2448,123995838,50661
01097,2001,71,State Government,"Total, all industries",66,8952,300319277,33547
01097,2001,71,Local Government,"Total, all industries",52,15214,423644319,27846
01097,2001,71,Private,"Total, all industries",9423,140387,4078825180,29054
02013,2001,70,Total Covered,"Total, all industries",95,2655,58815701,22155
02013,2001,71,Federal Government,"Total, all industries",9,23,985115,43621
02013,2001,71,State Government,"Total, all industries",15,17,625635,36094
02013,2001,71,Local Government,"Total, all industries",18,242,6814187,28129
02013,2001,71,Private,"Total, all industries",53,2373,50390764,21239
02016,2001,70,Total Covered,"Total, all industries",172,2921,100728597,34490
02016,2001,71,Federal Government,"Total, all industries",10,26,1288280,49549
02016,2001,71,State Government,"Total, all industries",19,36,1613552,44821
02016,2001,71,Local Government,"Total, all industries",11,372,14950162,40162
02016,2001,71,Private,"Total, all industries",132,2486,82876603,33334
02020,2001,70,Total Covered,"Total, all industries",7267,133842,5085719800,37998
02020,2001,71,Federal Government,"Total, all industries",91,9705,517945543,53370
02020,2001,71,State Government,"Total, all industries",0,0,0,0
02020,2001,71,Local Government,"Total, all industries",0,0,0,0
02020,2001,71,Private,"Total, all industries",7117,106165,3840352781,36173
02050,2001,70,Total Covered,"Total, all industries",350,6163,166610882,27033
02050,2001,71,Federal Government,"Total, all industries",15,125,4674942,37449
02050,2001,71,State Government,"Total, all industries",31,301,14716487,48906
02050,2001,71,Local Government,"Total, all industries",81,2571,55787983,21702
02050,2001,71,Private,"Total, all industries",223,3167,91431470,28870
02060,2001,70,Total Covered,"Total, all industries",92,873,33886420,38838
02060,2001,71,Federal Government,"Total, all industries",9,77,3451025,44673
02060,2001,71,State Government,"Total, all industries",9,29,1423223,49938
02060,2001,71,Local Government,"Total, all industries",7,295,9591836,32496
02060,2001,71,Private,"Total, all industries",67,472,19420336,41181
02070,2001,70,Total Covered,"Total, all industries",160,2320,69106690,29792
02070,2001,71,Federal Government,"Total, all industries",12,48,1767006,36877
02070,2001,71,State Government,"Total, all industries",19,80,3370029,42346
02070,2001,71,Local Government,"Total, all industries",24,730,19365100,26515
02070,2001,71,Private,"Total, all industries",106,1462,44604555,30513
02100,2001,70,Total Covered,"Total, all industries",141,866,24397061,28188
02100,2001,71,Federal Government,"Total, all industries",5,11,660662,58726
02100,2001,71,State Government,"Total, all industries",8,35,1418205,40714
02100,2001,71,Local Government,"Total, all industries",6,147,4190436,28523
02100,2001,71,Private,"Total, all industries",122,673,18127758,26956
02110,2001,70,Total Covered,"Total, all industries",1028,16865,569554798,33771
02110,2001,71,Federal Government,"Total, all industries",30,853,51217021,60073
02110,2001,71,State Government,"Total, all industries",26,4185,164998351,39424
02110,2001,71,Local Government,"Total, all industries",7,1974,75561754,38285
02110,2001,71,Private,"Total, all industries",965,9854,277777672,28190
02122,2001,70,Total Covered,"Total, all industries",1738,17057,567694122,33281
02122,2001,71,Federal Government,"Total, all industries",32,414,21387423,51702
02122,2001,71,State Government,"Total, all industries",69,1017,37777758,37165
02122,2001,71,Local Government,"Total, all industries",33,2907,102800241,35367
02122,2001,71,Private,"Total, all industries",1604,12721,405728700,31895
02130,2001,70,Total Covered,"Total, all industries",588,6906,224573635,32517
02130,2001,71,Federal Government,"Total, all industries",20,255,12702847,49913
02130,2001,71,State Government,"Total, all industries",16,557,21420765,38429
02130,2001,71,Local Government,"Total, all industries",10,1025,37762643,36851
02130,2001,71,Private,"Total, all industries",542,5070,152687380,30117
02150,2001,70,Total Covered,"Total, all industries",470,6009,169592279,28222
02150,2001,71,Federal Government,"Total, all industries",12,208,10323467,49672
02150,2001,71,State Government,"Total, all industries",23,235,9250162,39293
02150,2001,71,Local Government,"Total, all industries",16,745,22376297,30052
02150,2001,71,Private,"Total, all industries",420,4821,127642353,26474
02164,2001,70,Total Covered,"Total, all industries",115,631,15986230,25325
02164,2001,71,Federal Government,"Total, all industries",7,29,987026,34035
02164,2001,71,State Government,"Total, all industries",15,8,356153,47487
02164,2001,71,Local Government,"Total, all industries",28,246,4340739,17645
